canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa
Cc1ccccc1-c1ccc2nnc(SCC(=O)NC3CCN(C4CCC4)CC3)n2n1,O=C(CSc1nnc2ccc(-c3ccccc3)nn12)NC1CCN(C2CCC2)CC1,1,0.8581,7.2124,0.1415,0,1,436.59,3.32,1,6,6,75.42
Cc1nc(Cn2c(O)cn(Cc3nc(-c4cccc(F)c4)no3)c2=O)cs1,O=c1n(Cc2cscn2)ccn1Cc1nc(-c2ccccc2)no1,1,0.8616,7.2708,0.1354,0,1,387.4,2.41,1,7,5,98.97
CCC(C)(C)n1nnnc1C(c1ccc(C(C)(C)C)cc1)N1CCSCC1,c1ccc(C(c2nnn[nH]2)N2CCSCC2)cc1,1,0.8623,7.2836,0.1294,0,1,387.6,4.25,0,5,5,46.84
N#Cc1ccc(OCCCN2CCCC(Cn3cncn3)C2)cc1,c1ccc(OCCCN2CCCC(Cn3cncn3)C2)cc1,1,0.8634,7.3008,0.1546,0,1,325.42,2.33,0,5,7,66.97
CCOc1ccccc1C1NCCc2cc(OC)c(OC)cc21,c1ccc(C2NCCc3ccccc32)cc1,1,0.8647,7.323,0.1222,0,1,313.4,3.34,1,4,5,39.72
O=C(CN1CC2(CCc3ccccc32)CC1=O)N1CCC(Cc2ccccc2)CC1,O=C(CN1CC2(CCc3ccccc32)CC1=O)N1CCC(Cc2ccccc2)CC1,1,0.8648,7.3251,0.2128,0,1,402.54,3.58,0,2,4,40.62
Cc1cc(=Nc2cccc(C(C)(c3ccccc3)N3CCCCC3)c2)[nH]c(=NCCO)[nH]1,N=c1[nH]ccc(=Nc2cccc(C(c3ccccc3)N3CCCCC3)c2)[nH]1,1,0.8648,7.3251,0.1778,0,1,431.58,3.53,3,4,6,79.77
CCCC(=O)N1CCC(C(=O)N2CCC(n3nnnc3CN(C)C)CC2)CC1,O=C(C1CCNCC1)N1CCC(n2cnnn2)CC1,1,0.8649,7.3273,0.2062,0,1,391.52,0.94,0,6,6,87.46
COc1cccc(-c2cc(-c3ccc4[nH]ccc4c3)[nH]c(=N)c2C#N)c1,N=c1cc(-c2ccccc2)cc(-c2ccc3[nH]ccc3c2)[nH]1,1,0.8654,7.3343,0.1047,0,1,340.39,4.19,3,3,3,88.45
CCCN(CC)c1ccc2[nH]c(=NCc3ccccc3OC)ccc2c1,c1ccc(CN=c2ccc3ccccc3[nH]2)cc1,1,0.8654,7.3343,0.1429,0,1,349.48,4.51,1,3,7,40.62
CCCOc1cccc(Cn2nnnc2C(c2ccc(Cl)cc2)N2CCCN(C3CCC3)CC2)c1,c1ccc(Cn2nnnc2C(c2ccccc2)N2CCCN(C3CCC3)CC2)cc1,1,0.8671,7.3633,0.1532,0,1,495.07,4.81,0,6,9,59.31
COc1cccc2c1CC(NC(=O)N1CCC(CN3CCC(c4ccccc4)CC3)C1)CO2,O=C(NC1COc2ccccc2C1)N1CCC(CN2CCC(c3ccccc3)CC2)C1,1,0.8674,7.3688,0.181,0,1,449.6,3.91,1,4,5,54.04
O=C1NC(c2ccccc2)(C2CCCCC2)C(=O)N1CCc1ccc(CCN2CCCC2)cc1,O=C1NC(c2ccccc2)(C2CCCCC2)C(=O)N1CCc1ccc(CCN2CCCC2)cc1,1,0.868,7.3784,0.1739,0,1,459.63,4.9,1,3,8,52.65
COc1ccc(-c2ccc3[nH]cnc(=NCc4cccc(C)n4)c3c2)cn1,c1ccc(CN=c2nc[nH]c3ccc(-c4cccnc4)cc23)nc1,1,0.8692,7.3991,0.1284,0,1,357.42,3.44,1,5,4,76.05
CCOC(=O)C1(Cc2cccc(C#N)c2)CCCN(C(=O)c2cccnc2OC)C1,O=C(c1cccnc1)N1CCCC(Cc2ccccc2)C1,1,0.8708,7.4263,0.2234,0,1,407.47,2.99,0,6,6,92.52
Fc1cc(F)cc(CN2CC3CCC4(CN(CC5CC5)C4)C3C2)c1,c1ccc(CN2CC3CCC4(CN(CC5CC5)C4)C3C2)cc1,1,0.8721,7.449,0.1744,0,1,332.44,3.52,0,2,4,6.48
COc1ccc(CN=c2nc(N(C)C)[nH]c3c2CCN(CC2CCC2)CC3)cc1,c1ccc(CN=c2nc[nH]c3c2CCN(CC2CCC2)CC3)cc1,1,0.873,7.4653,0.1373,0,1,395.55,2.79,1,5,6,56.75
c1ccc(CN2CCC(Oc3cccc(OCCN4CCCC4)c3)CC2)cc1,c1ccc(CN2CCC(Oc3cccc(OCCN4CCCC4)c3)CC2)cc1,1,0.8751,7.5013,0.1932,0,1,380.53,4.2,0,4,8,24.94
Cc1cc(-n2nc(C)c(Cc3ccc4c(c3)OCO4)c2C)ccc1C(C)NC1CN(C(C)C)C1,c1cc(-n2cc(Cc3ccc4c(c3)OCO4)cn2)ccc1CNC1CNC1,1,0.877,7.5343,0.1923,0,1,460.62,4.86,1,5,7,51.55
Cc1cccc2c1NC(=O)C21CCN(c2cncc(-c3cnn(C)c3)c2)CC1,O=C1Nc2ccccc2C12CCN(c1cncc(-c3cn[nH]c3)c1)CC2,1,0.8782,7.554,0.3077,0,1,373.46,3.28,1,4,2,63.05
Cc1cc(=Nc2cccc3ccccc23)[nH]c(NC2CCCNC2)c1C#N,c1cc(NC2CCCNC2)[nH]c(=Nc2cccc3ccccc23)c1,1,0.8782,7.554,0.1294,0,1,357.46,3.74,3,4,3,76.0
O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1cc2ccccc2o1,O=C(NCCCN1CCC(Cc2ccccc2)CC1)c1cc2ccccc2o1,1,0.8782,7.554,0.1935,0,1,376.5,4.51,1,3,7,45.48
C=C1C2=C(C(=O)C3=C(N4CCCC4)Nc4ccccc4OC3=C2)C1CCCC,C=C1CC2=C1C=C1Oc3ccccc3NC(N3CCCC3)=C1C2=O,1,0.8782,7.554,0.21,0,1,374.48,4.94,1,4,4,41.57
CCOc1ccc(N=c2[nH]c3ccc(C(=O)NC4CCN(CC)CC4)cc3o2)cc1,O=C(NC1CCNCC1)c1ccc2[nH]c(=Nc3ccccc3)oc2c1,1,0.8782,7.554,0.1714,0,1,408.5,3.61,2,5,6,82.86
O=C(c1ccc(C2CC2)c(OCC2CC2)n1)N1CC(O)C(O)C(N2CC(F)C2)C1,O=C(c1ccc(C2CC2)c(OCC2CC2)n1)N1CCCC(N2CCC2)C1,1,0.8782,7.555,0.1529,0,1,405.47,0.95,2,6,6,86.13
CCCCn1c(=NCCN2CCOCC2)[nH]c2cccc(C#CC3CC3)c2c1=O,O=c1[nH]c(=NCCN2CCOCC2)[nH]c2cccc(C#CC3CC3)c12,1,0.8801,7.5877,0.1802,0,1,394.52,2.12,1,4,6,62.62
COc1cc(C2=NNC(c3cccc4ccccc34)C2)cc(OC)c1OC,c1ccc(C2=NNC(c3cccc4ccccc34)C2)cc1,1,0.8805,7.595,0.1446,0,1,362.43,4.3,1,5,5,52.08
COc1cccc(OCc2cc(C(=O)N3CCCC3Cn3cccn3)no2)c1,O=C(c1cc(COc2ccccc2)on1)N1CCCC1Cn1cccn1,1,0.8805,7.595,0.1538,0,1,382.42,2.76,0,6,7,82.62
COc1cc(-c2cccc(OCC3(C)CC3)c2)ccc1-n1ccccc1=O,O=c1ccccn1-c1ccc(-c2cccc(OCC3CC3)c2)cc1,1,0.8805,7.595,0.1786,0,1,361.44,4.69,0,3,6,40.46
COc1cc2c(cc1C1CC(c3nc(-c4cccc(Cl)c4)no3)=NO1)OCO2,c1ccc(-c2noc(C3=NOC(c4ccc5c(c4)OCO5)C3)n2)cc1,1,0.8805,7.595,0.1553,0,1,399.79,3.99,0,8,4,88.2
CCOC(=O)N1CCC(c2nccnc2OC2CCN(C(=O)c3ccco3)CC2)CC1,O=C(c1ccco1)N1CCC(Oc2nccnc2C2CCNCC2)CC1,1,0.8808,7.5995,0.2083,0,1,428.49,3.09,0,7,5,98.0
O=C(Nc1ccc(S(=O)(=O)N2CCC(N3CCCCC3)CC2)cc1)c1ccco1,O=C(Nc1ccc(S(=O)(=O)N2CCC(N3CCCCC3)CC2)cc1)c1ccco1,1,0.8814,7.611,0.134,0,1,417.53,3.17,1,5,5,82.86
ON=C(O)C=Cc1cn(Cc2ccc(CN3CCCC3)cc2)cn1,c1cn(Cc2ccc(CN3CCCC3)cc2)cn1,1,0.8816,7.6135,0.1209,0,1,326.4,2.89,2,4,6,73.88
c1ccc(-c2nnc(CN3CCCC4(CCCO4)C3)o2)cc1,c1ccc(-c2nnc(CN3CCCC4(CCCO4)C3)o2)cc1,1,0.8816,7.6135,0.1831,0,1,299.37,2.88,0,5,3,51.39
CC1CCCN1CCOc1ccc(C(=O)C2CC2)cc1,O=C(c1ccc(OCCN2CCCC2)cc1)C1CC1,1,0.8816,7.6135,0.1685,0,1,273.38,3.14,0,3,6,29.54
COc1c(Br)cccc1C(=O)NCCCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],O=C(NCCCNc1ccccc1)c1ccccc1,1,0.8822,7.624,0.1739,0,1,453.25,3.51,2,7,9,136.64
c1ncc(CN2CCC3C(CN4CCCC4)CCCC3C2)o1,c1ncc(CN2CCC3C(CN4CCCC4)CCCC3C2)o1,1,0.8824,7.6281,0.1348,0,1,303.45,3.01,0,4,4,32.51
CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3c(NC4CC5CCC4C5)c(=O)c3=O)cc1CC2,O=C1c2ccccc2CCc2cc(Nc3c(NC4CC5CCC4C5)c(=O)c3=O)ccc21,1,0.8829,7.6372,0.0991,0,1,469.54,3.32,3,6,5,104.37
COc1ccc(C2(O)CCOCC2)cc1Cc1n[nH]c(=O)c2c1CCCC2,O=c1[nH]nc(Cc2cccc(C3CCOCC3)c2)c2c1CCCC2,1,0.883,7.6388,0.1359,0,1,370.45,2.25,2,5,4,84.44
COc1ccc(NC(=O)c2ccco2)cc1OC1CCN(C2CCC2)CC1,O=C(Nc1cccc(OC2CCN(C3CCC3)CC2)c1)c1ccco1,1,0.8834,7.6449,0.1735,0,1,370.45,3.94,1,5,6,63.94
CCCNCC=CCN1CCc2cc(OC)c(OC)cc2C1c1ccc(F)c(F)c1,c1ccc(C2NCCc3ccccc32)cc1,1,0.8834,7.6449,0.13,0,1,416.51,4.49,1,4,9,33.73
CCOc1c(OC)cc(C=Nn2c(C3CCCCC3)n[nH]c2=S)cc1OC,S=c1[nH]nc(C2CCCCC2)n1N=Cc1ccccc1,1,0.8846,7.6671,0.1122,0,1,390.51,4.29,1,6,7,73.66
CCCCN1C(=O)COc2cc(CN(CCN3CCCC3)C(=O)Nc3ccccc3)ccc21,O=C1COc2cc(CN(CCN3CCCC3)C(=O)Nc3ccccc3)ccc2N1,1,0.885,7.6727,0.1887,0,1,450.58,4.34,1,4,9,65.12
Cc1cccc(-c2cn(CCN3CCC3)c(C3CCN3C(=O)c3cccc4[nH]ccc34)n2)c1,O=C(c1cccc2[nH]ccc12)N1CCC1c1nc(-c2ccccc2)cn1CCN1CCC1,1,0.8889,7.7429,0.1947,0,1,439.56,4.63,1,3,6,57.16
CCCCN1CCC2(Oc3cccc(N)c3)Oc3c(O)ccc4c3C23COC3C1C4,c1ccc(OC23CCNC4Cc5cccc(c5C25COC45)O3)cc1,1,0.8911,7.7822,0.1714,0,1,408.5,3.21,2,6,5,77.18
COc1ccc2[nH]cc(CCN3CCC4(CC3)CC(=NOCCCF)CO4)c2c1,N=C1COC2(CCN(CCc3c[nH]c4ccccc34)CC2)C1,1,0.8927,7.8117,0.2072,0,1,403.5,3.71,1,5,8,59.08
CCNC(=O)Nc1cn(C2CCC23CCN(Cc2cc(C)ccc2C)CC3)nc1Cl,c1ccc(CN2CCC3(CCC3n3cccn3)CC2)cc1,1,0.8933,7.8219,0.1827,0,1,430.0,4.91,2,3,5,62.19
Oc1cc(C(O)Nc2cc(Cl)cc(Cl)c2)cn1CCc1ccccc1,c1ccc(CCn2ccc(CNc3ccccc3)c2)cc1,1,0.8937,7.8298,0.1818,0,1,377.27,4.85,3,3,6,57.42
Cc1c2c(c3c4c(cccc14)N=C3)C(OC(=O)CN1CCCC1)CC2,O=C(CN1CCCC1)OC1CCc2cc3cccc4c3c(c21)C=N4,1,0.8939,7.8327,0.1647,0,1,334.42,3.84,0,4,3,41.9
CC(C)n1ncc2c1CCCC2NC1CCCOc2ccccc2C1,c1ccc2c(c1)CC(NC1CCCc3[nH]ncc31)CCCO2,1,0.8939,7.8327,0.1183,0,1,339.48,4.21,1,3,3,39.08
O=C(c1ccccc1OCc1ccccc1)N1CC2CC2(COc2cccnc2)C1,O=C(c1ccccc1OCc1ccccc1)N1CC2CC2(COc2cccnc2)C1,1,0.894,7.8345,0.2553,0,1,400.48,4.2,0,4,7,51.66
CN(C)c1ccc(NC(=O)C2=C(C#N)C(c3cccc([N+](=O)[O-])c3)C3C(=O)CCCC3=N2)cc1,O=C(Nc1ccccc1)C1=CC(c2ccccc2)C2C(=O)CCCC2=N1,1,0.8969,7.8866,0.1765,0,1,457.49,3.98,1,7,5,128.7
N=c1cc(-c2cc(-c3ccccc3)n(-c3ccccc3)c2N)[nH][nH]1,N=c1cc(-c2cc(-c3ccccc3)n(-c3ccccc3)c2)[nH][nH]1,1,0.8997,7.9381,0.1846,0,1,315.38,3.53,4,2,3,86.38
COc1ccc(Cl)cc1NC(O)c1cc(O)n(-c2ccc3c(c2)CCO3)c1,c1ccc(NCc2ccn(-c3ccc4c(c3)CCO4)c2)cc1,1,0.9005,7.9519,0.1321,0,1,386.84,3.88,3,5,5,75.88
COc1ccc(C(CO)Cc2cc(OC)c3c(c2)OCO3)cc1OC,c1ccc(CCc2ccc3c(c2)OCO3)cc1,1,0.9005,7.9519,0.1505,0,1,346.38,2.76,1,6,7,66.38
CC(C)Oc1cc(Oc2cncnc2)cc(C(=O)N=c2cc(C3CCC3)cc[nH]2)c1,O=C(N=c1cc(C2CCC2)cc[nH]1)c1cccc(Oc2cncnc2)c1,1,0.9012,7.9648,0.1471,0,1,404.47,4.39,1,5,6,89.46
Cc1cc(C)nc(N2CC3CN(C(=O)c4cccc(OCCF)c4)CC3C2)n1,O=C(c1ccccc1)N1CC2CN(c3ncccn3)CC2C1,1,0.9042,8.021,0.2179,0,1,384.46,2.65,0,5,5,58.56
CC1C(=O)N(c2ccc3c(c2)OCCO3)C1CCCc1ccccc1,O=C1CC(CCCc2ccccc2)N1c1ccc2c(c1)OCCO2,1,0.9042,8.021,0.2299,0,1,337.42,3.83,0,3,5,38.77
CCc1[nH]c2ccccc2c1C(=O)c1cc(OC)c(OC)c(OC)c1,O=C(c1ccccc1)c1c[nH]c2ccccc12,1,0.9048,8.0313,0.1935,0,1,339.39,3.99,1,4,6,60.55
COc1ccc(-c2c3c(nc4[nH]c(=N)[nH]c(=N)c24)CCC3)cc1OC,N=c1[nH]c(=N)c2c(-c3ccccc3)c3c(nc2[nH]1)CCC3,1,0.9048,8.0313,0.1279,0,1,337.38,2.02,4,5,3,110.63
COc1ccc(C(=O)N2CCC3(CC2)CN(c2ccccc2OC)C3)cc1,O=C(c1ccccc1)N1CCC2(CC1)CN(c1ccccc1)C2,1,0.9055,8.0454,0.2941,0,1,366.46,3.45,0,4,4,42.01
COc1ccc(C2=C(c3ccccc3)N3CCC2C3)cc1Cl,c1ccc(C2=C(c3ccccc3)N3CCC2C3)cc1,1,0.9089,8.1081,0.1685,0,1,311.81,4.55,0,2,3,12.47
CC1(C)CC(Oc2ccc3c(=O)c4ccccc4cnc3c2)CCS1,O=c1c2ccccc2cnc2cc(OC3CCSCC3)ccc12,1,0.9089,8.1081,0.1546,0,1,351.47,4.8,0,4,2,39.19
COc1ccc(Cn2cc(-c3ccc(F)c4c3CCN(C3CC3)C4=O)ccc2=O)cc1,O=C1c2cccc(-c3ccc(=O)n(Cc4ccccc4)c3)c2CCN1C1CC1,1,0.9111,8.1483,0.163,0,1,418.47,3.87,0,3,5,51.54
O=C(CCN1CCc2c(ncn2Cc2ccccc2)C1)N1CCCCC1,O=C(CCN1CCc2c(ncn2Cc2ccccc2)C1)N1CCCCC1,1,0.9121,8.1681,0.1828,0,1,352.48,2.69,0,3,5,41.37
CC(C)CC#Cc1ccc(C2ONCC3CCC2CC3)cc1,c1ccc(C2ONCC3CCC2CC3)cc1,1,0.9121,8.1681,0.1549,0,1,297.44,4.47,1,2,2,21.26
COC1OC2(CCN(Cc3cccc(C#N)c3)CC2)c2ccccc21,c1ccc(CN2CCC3(CC2)OCc2ccccc23)cc1,1,0.9121,8.1681,0.186,0,1,334.42,3.72,0,4,3,45.49
Cc1cc(C(=O)Nc2cccc(C(C)C)c2)cc(N2Cc3cnc(N(C)C)nc3C2)c1,O=C(Nc1ccccc1)c1cccc(N2Cc3cncnc3C2)c1,1,0.9121,8.1681,0.1667,0,1,415.54,4.75,1,5,5,61.36
CC1=NN2CCCC(=[N+]=NCCc3cccc4ccccc34)C2N1,C1=NN2CCCC(=[N+]=NCCc3cccc4ccccc34)C2N1,1,0.9121,8.1681,0.1667,0,1,320.42,2.84,1,4,3,54.09
CCN1Cc2c(OC)cccc2C1C1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1,c1ccc(CN2CCC(C3NCc4ccccc43)CC2)cc1,1,0.9127,8.1788,0.2418,0,1,395.5,4.39,0,5,6,58.85
CCOc1cc2c(=NC3CCNCC3)[nH]cnc2cc1-c1nc(C(N)=O)cc(C2CC2)n1,c1cc(C2CC2)nc(-c2ccc3c(=NC4CCNCC4)[nH]cnc3c2)n1,1,0.9138,8.1994,0.1429,0,1,433.52,2.05,3,7,6,131.17
Cc1ccc(-n2cc(C(O)Nc3cc(Cl)cc(Cl)c3)cc2O)cc1,c1ccc(NCc2ccn(-c3ccccc3)c2)cc1,1,0.9144,8.2114,0.125,0,1,363.24,4.9,3,3,4,57.42
COCCOc1ccc2cc(-c3cncc(OCC(N)CC(C)C)c3)ncc2c1,c1cncc(-c2cc3ccccc3cn2)c1,1,0.915,8.2224,0.1477,0,1,395.5,4.07,1,6,10,79.49
N#Cc1ccc(-n2ccc(CN3CCC4(CC3)C(=O)N(CC3CC3)CN4c3ccccc3)c2)cc1,O=C1N(CC2CC2)CN(c2ccccc2)C12CCN(Cc1ccn(-c3ccccc3)c1)CC2,1,0.9156,8.2335,0.1628,0,1,465.6,4.4,0,4,6,55.51
CC1(NS(C)(=O)=O)C2CC1CN(c1cncc(C#Cc3ccc(-c4ccccc4)cc3)c1)C2,C(#Cc1cncc(N2CC3CC(C3)C2)c1)c1ccc(-c2ccccc2)cc1,1,0.9156,8.2335,0.3881,0,1,457.6,3.91,1,4,4,62.3
CCOC(=O)C1C2C=CC(N2C(=O)NC(=O)c2ccc([N+](=O)[O-])cc2)C12C(=O)N(C)c1ccccc12,O=C(NC(=O)N1C2C=CC1C1(C2)C(=O)Nc2ccccc21)c1ccccc1,1,0.9164,8.2482,0.1782,0,1,490.47,2.16,1,7,4,139.16
ON=C(NCCN1CCOCC1)c1ccc(Oc2ccc(Cl)cc2)nc1,N=C(NCCN1CCOCC1)c1ccc(Oc2ccccc2)nc1,1,0.9189,8.2969,0.1386,0,1,376.84,2.58,2,6,6,79.21
COc1cc(N2CCC3(CCN(CC(O)c4ccc5c(O)occ5c4C)CC3)C2)ncn1,c1cc(N2CCC3(CCN(CCc4ccc5cocc5c4)CC3)C2)ncn1,1,0.9208,8.3328,0.2471,0,1,438.53,3.27,2,8,5,95.09
COc1cc(C=O)ccc1OCCCN1CCC(C)CC1,c1ccc(OCCCN2CCCCC2)cc1,1,0.921,8.337,0.1556,0,1,291.39,3.01,0,4,7,38.77
CCc1ccc(CN(C)C)c(CNC(=O)c2cccc(C#Cc3ccc(CC(C)NC(C)=O)cc3)c2)c1,O=C(NCc1ccccc1)c1cccc(C#Cc2ccccc2)c1,1,0.9211,8.3384,0.1649,0,1,495.67,4.71,2,3,9,61.44
CCOC(=O)N1CCC(NC(=O)c2cc3c([nH]c4ccc(C)cc43)c(C)n2)CC1,O=C(NC1CCNCC1)c1cc2c(cn1)[nH]c1ccccc12,1,0.9219,8.3538,0.2283,0,1,394.48,3.68,2,4,3,87.32
Cc1ccc(C(=O)N2CCc3nc(C)c4nnc(-c5ccccc5)n4c3C2)o1,O=C(c1ccco1)N1CCc2ncc3nnc(-c4ccccc4)n3c2C1,1,0.922,8.3569,0.1889,0,1,373.42,3.2,0,5,2,76.53
O=C(C1CC1)N(CCCN1CCOCC1)C1CCC2CCc3ccccc3C2C1,O=C(C1CC1)N(CCCN1CCOCC1)C1CCC2CCc3ccccc3C2C1,1,0.9224,8.3639,0.1359,0,1,396.58,3.85,0,3,6,32.78
CCC[N+]12CC(C3CCC1CN3CCCCN(C)C)C(C)(CC)C2,C1C[NH+]2CC1C1CCC2CN1,1,0.9224,8.3639,0.1053,0,1,336.59,3.45,0,2,8,6.48
C=CCN1CCC2C3(CC)CC21Cc1ccc(O)cc13,c1ccc2c(c1)CC13CC2C1CCN3,1,0.9224,8.3643,0.1319,0,1,269.39,3.25,1,2,3,23.47
CN1CCCC23CCCCC2C1Cc1ccc(O)cc13,c1ccc2c(c1)CC1NCCCC23CCCCC13,1,0.9224,8.3643,0.1538,0,1,271.4,3.47,1,2,0,23.47
O=C1OC2(CCOCC2)CN1c1ccc(C#Cc2ccc(F)cc2)cn1,O=C1OC2(CCOCC2)CN1c1ccc(C#Cc2ccccc2)cn1,1,0.9224,8.3645,0.2113,0,1,352.37,3.13,0,4,1,51.66
Cc1ccc(C2CCN(C(=O)Cc3ccc4c(c3)OCO4)CC2)cc1,O=C(Cc1ccc2c(c1)OCO2)N1CCC(c2ccccc2)CC1,1,0.9224,8.3645,0.2558,0,1,337.42,3.67,0,3,3,38.77
Cc1nc(N2CC3(CCOCC3)C2)cc(N2CCCC2c2nc3c(C)cccc3[nH]2)n1,c1ccc2[nH]c(C3CCCN3c3cc(N4CC5(CCOCC5)C4)ncn3)nc2c1,1,0.9246,8.4057,0.2317,0,1,418.55,3.93,1,6,3,70.17
CCCCOc1ccc(N2CCC3(C2)CN(c2ccc4ccccc4n2)C3)cn1,c1cncc(N2CCC3(C2)CN(c2ccc4ccccc4n2)C3)c1,1,0.9246,8.4057,0.3133,1,1,388.52,4.53,0,5,6,41.49
Cc1ccc(N2CCc3[nH]c(=Nc4ccc(C#N)c(C5CC5)c4)sc3CC2)nn1,c1cc(N=c2[nH]c3c(s2)CCN(c2cccnn2)CC3)cc(C2CC2)c1,1,0.9246,8.4057,0.1379,0,1,402.53,3.76,1,6,3,80.96
CC(NC(=S)NCCCN1CCCC1)c1ccc2c(c1)OCCN2Cc1ccccc1,S=C(NCCCN1CCCC1)NCc1ccc2c(c1)OCCN2Cc1ccccc1,1,0.9246,8.4057,0.1524,0,1,438.64,4.1,2,4,8,39.77
COc1cc(NCc2coc3[nH]c(=N)[nH]c(=N)c23)cc(OC)c1OC,N=c1[nH]c(=N)c2c(CNc3ccccc3)coc2[nH]1,1,0.9264,8.4417,0.086,0,1,345.36,1.69,5,7,6,132.14
COc1cc(CC2CCc3[nH]c(=N)[nH]c(=N)c3C2)cc(OC)c1OC,N=c1[nH]c2c(c(=N)[nH]1)CC(Cc1ccccc1)CC2,1,0.9264,8.4417,0.117,0,1,344.42,1.68,4,5,5,106.97
Cc1cc[nH]c(=NS(=O)(=O)c2ccc(NC(=O)C34CCC(C)(C(=O)O3)C4(C)C)cc2)n1,O=C1OC2(C(=O)Nc3ccc(S(=O)(=O)N=c4nccc[nH]4)cc3)CCC1C2,1,0.9267,8.4465,0.1333,0,1,444.51,2.07,2,6,4,130.58
N#Cc1cnc(N2CC3CN(C(=O)c4cc(F)ccc4-n4nccn4)CC3C2)cn1,O=C(c1ccccc1-n1nccn1)N1CC2CN(c3cnccn3)CC2C1,1,0.9277,8.466,0.2069,0,1,404.41,1.28,0,7,3,103.83
O=C1OC2(CCN(c3nc4c(Cl)cccc4s3)C2)CN1Cc1ccccc1,O=C1OC2(CCN(c3nc4ccccc4s3)C2)CN1Cc1ccccc1,1,0.928,8.4715,0.1979,0,1,399.9,4.55,0,5,3,45.67
CCC(=O)N1CCCN(c2cc(N3CCCC3)ccc2NC(=O)Cc2cccc(OC)c2)CC1,O=C(Cc1ccccc1)Nc1ccc(N2CCCC2)cc1N1CCCNCC1,1,0.929,8.4923,0.2,0,1,464.61,3.93,1,5,7,65.12
COc1ccc(C=CC(=O)c2sc(=Nc3ccccc3)[nH]c2C)c(OC)c1,O=C(C=Cc1ccccc1)c1c[nH]c(=Nc2ccccc2)s1,1,0.9304,8.5195,0.1461,0,1,380.47,4.53,1,5,6,63.68
COc1cccc(CN(C)C2CCN(CC3CCCCC3)CC2)c1,c1ccc(CNC2CCN(CC3CCCCC3)CC2)cc1,1,0.9309,8.529,0.1522,0,1,330.52,4.17,0,3,6,15.71
COc1cc2c(cc1OC)CN(CCn1cc(C#Cc3ccccc3C(C)(C)C)nn1)CC2,C(#Cc1cn(CCN2CCc3ccccc3C2)nn1)c1ccccc1,1,0.9309,8.529,0.1739,0,1,444.58,4.05,0,5,5,52.41
CCOc1ccc(C(CC(=O)c2ccc(OC)cc2)N2CCCC2)cc1,O=C(CC(c1ccccc1)N1CCCC1)c1ccccc1,1,0.9309,8.529,0.1648,0,1,353.46,4.5,0,4,8,38.77
CCCCCc1ccc(COc2ccc3c(c2)C(CC(=O)O)CO3)cc1,c1ccc(COc2ccc3c(c2)CCO3)cc1,1,0.9319,8.5486,0.2043,0,1,354.45,4.95,1,3,9,55.76
CC(C)c1ccc(Oc2cc(C(=O)NC3CCN(C)CC3)ccn2)cc1,O=C(NC1CCNCC1)c1ccnc(Oc2ccccc2)c1,1,0.9319,8.5486,0.1605,0,1,353.47,3.82,1,4,5,54.46
COc1c(C)cc(S(=O)(=O)N=c2ccc(N3CCOCC3)n[nH]2)c(C)c1C,O=S(=O)(N=c1ccc(N2CCOCC2)n[nH]1)c1ccccc1,1,0.933,8.5702,0.1573,0,1,392.48,1.47,1,6,4,96.88
CCc1cc2c3c(ccc2cc1C(=O)c1cc(OC)c(OC)c(OC)c1)OCO3,O=C(c1ccccc1)c1ccc2c3c(ccc2c1)OCO3,1,0.9368,8.6447,0.2065,0,1,394.42,4.39,0,6,6,63.22
COc1ccc(S(=O)(=O)n2cc(C=NNC3=NCCCN3C)c3cc(Cl)ccc32)cc1OC,O=S(=O)(c1ccccc1)n1cc(C=NNC2=NCCCN2)c2ccccc21,1,0.9368,8.6447,0.1165,0,1,489.99,3.16,1,8,6,97.52
CCOC(=O)c1ccccc1C=NNC(=O)c1cc(=O)c2c(OC)cc(OC)cc2o1,O=C(NN=Cc1ccccc1)c1cc(=O)c2ccccc2o1,1,0.9368,8.6447,0.1215,0,1,424.41,2.75,1,8,7,116.43
COc1cc(OC)c(N(C)C(=O)c2cc(C)nc3c2c(C)nn3CC(C)C)cc1Cl,O=C(Nc1ccccc1)c1ccnc2[nH]ncc12,1,0.9368,8.6447,0.1111,0,1,430.94,4.65,0,5,6,69.48
COc1cc2oc(-c3cc(OC)c(OC)c(OC)c3)cc(=O)c2cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,1,0.9368,8.6447,0.0909,0,1,372.37,3.5,0,7,6,76.36
COc1ccc(OCCSc2nc(-c3cc(OC)c(OC)c(OC)c3)cc(=O)[nH]2)cc1,O=c1cc(-c2ccccc2)nc(SCCOc2ccccc2)[nH]1,1,0.9368,8.6447,0.1136,0,1,444.51,3.64,1,8,10,91.9
CCC(=O)N1CCc2cc(OC)c(OC)cc2C1COc1ccc(OC)cc1,c1ccc(OCC2NCCc3ccccc32)cc1,1,0.9368,8.6447,0.1573,0,1,385.46,3.63,0,5,7,57.23
