canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CC(C)(C)OC(=O)N1CCC2(C1)CN(c1cncc(C#CC3CC3)c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3565891472868217,9.82,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,0.8824989854002624,0.3228250251742512,10.342975340305824,8.855951904205119,5.117501014599737,0.3228250251742512,1.7773048911049687,32.751864965253965,4.484763965258205,5.750238063941271,0.3228250251742512,3.290300000000002,-4.6118160103259,2.444465935948885e-05,Moderately Soluble,56.564636,51.99233,40.707268,0,1,0,0.17725909,0.22454536,0.69295204,0.08837866,0.6438459,0.23384671,0.5687932,0.5209888,0.08753233,0.71432614,0.9997827,0.76941246,0.9653592,0.59678096,-4.5518446,94.36017,8.904187,353.4660000000002,3.290300000000002,0.7270065061949308,4.0,3.444288329613787,0.7284124078206904,1,0,1
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Nc2cc(C)cc(C)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5590551181102362,9.78,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.8798573381934721,0.2590561502402214,9.213104173722154,6.394953114820545,5.120142661806528,0.2590561502402214,2.3556311233491187,24.412226607758885,4.6123926073356944,5.627892716277362,0.2590561502402214,6.154640000000007,-7.466715104117898,3.4141680658137254e-08,Poorly Soluble,103.45071,85.00411,85.76415,0,2,0,0.1472589,0.30269384,0.81642455,0.04712675,0.9108593,0.27802503,0.6633987,0.75948703,0.11246629,0.9762375,0.99998397,0.7357251,0.9681476,0.9464092,-5.06219,104.88069,9.718428,458.6500000000002,6.154640000000007,0.4168537853995992,3.0,3.2488583108443576,0.750126854350627,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Nc2ccc(C)c(C)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5348837209302325,8.95,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.881288262573559,0.2615784942264909,9.285095665841943,6.535272953592291,5.118711737426441,0.2615784942264909,2.336654026279993,24.773200138486587,4.606017888742519,5.631405586110363,0.2615784942264909,6.154640000000007,-7.466715104117898,3.4141680658137254e-08,Poorly Soluble,93.24101,73.33874,85.305466,0,2,0,0.19455175,0.3062792,0.8159525,0.05517108,0.9173544,0.2843844,0.6556555,0.74751484,0.10200127,0.97166145,0.9999844,0.7281876,0.96570283,0.9534149,-5.0316176,104.41809,10.094908,458.6500000000002,6.154640000000007,0.4168537853995992,3.0,3.191719373493049,0.756475625167439,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(F)c(F)c4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5546875,8.74,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.8748345252371795,0.2625504183024601,9.180016099862891,6.559256127573605,5.12516547476282,0.2625504183024601,2.292111316625272,24.51508171000264,4.610566654889999,5.6397642946356425,0.2625504183024601,5.814400000000006,-7.260255091134518,5.492181853379764e-08,Poorly Soluble,61.71272,50.987305,77.967896,0,2,0,0.08789571,0.1697038,0.71779364,0.035299476,0.87931,0.5072558,0.68516386,0.8098081,0.09803071,0.96956813,0.9999987,0.60113156,0.9617871,0.93645585,-4.6373024,101.58047,12.808475,465.5880000000002,5.814400000000006,0.398777327503764,3.0,3.222586989088059,0.7530458901013267,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(F)c(F)c4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5669291338582677,7.58,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.849948408120665,0.2683499731679059,8.809514184342873,6.664260166070009,5.150051591879335,0.2683499731679059,2.108542993220375,23.76371611186243,4.62408564447024,5.676017539288431,0.2683499731679059,5.814400000000006,-7.260255091134518,5.492181853379764e-08,Poorly Soluble,62.642223,50.600903,78.84919,0,2,0,0.0637053,0.18157716,0.72837365,0.039452195,0.8712571,0.40166825,0.61671877,0.7820479,0.08805988,0.9550549,0.99999714,0.63104093,0.950524,0.93715143,-4.651941,101.59521,12.961916,465.5880000000002,5.814400000000006,0.398777327503764,3.0,3.2273497834365674,0.7525166907292703,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)CCC(=O)c2ccc(F)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5111111111111111,9.44,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.8101346739546678,0.2728892102897087,8.193360961976612,6.664736556714922,5.189865326045332,0.2728892102897087,1.8848284209109705,22.130821031603592,4.655002473877503,5.724728178213161,0.2728892102897087,5.634500000000005,-7.267159585716449,5.4055565403240286e-08,Poorly Soluble,81.722206,75.55963,64.46074,0,2,0,0.13397528,0.34761077,0.72500074,0.06024478,0.91557944,0.1450654,0.41952276,0.64667,0.13160804,0.9804309,0.9999744,0.66679776,0.9452489,0.95841086,-4.7012215,103.60582,10.813549,489.6350000000003,5.634500000000005,0.260091343505808,3.0,3.227948305849427,0.7524501882389525,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)Nc4ccc(C)cc4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4925373134328358,9.54,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.8043550484569677,0.2735236509607358,8.054700466144961,6.399506060226853,5.1956449515430325,0.2735236509607358,1.854593325959196,21.90087186828393,4.65953859565999,5.731751307426075,0.2735236509607358,6.236320000000006,-7.527295032545102,2.969647953001365e-08,Poorly Soluble,80.97269,65.19345,80.05085,0,2,0,0.14838101,0.26794305,0.7801459,0.04476939,0.9203881,0.30629665,0.67505825,0.78649014,0.11426216,0.9686592,0.9999944,0.6656286,0.95559436,0.9661217,-5.0049033,104.0793,10.450271,458.6500000000002,6.236320000000006,0.4118961429849315,3.0,3.157387659845872,0.7602902600171253,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)N2CCc4ccc(F)cc42)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.518796992481203,8.97,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.7442744871618732,0.2991927426620676,7.44027147173235,6.78565613877386,5.255725512838127,0.2991927426620676,1.4383239481864567,21.41372705680918,4.669307737220475,5.842143288455779,0.2991927426620676,5.627500000000006,-7.180552534586841,6.598534100326785e-08,Poorly Soluble,86.62428,70.05519,74.11669,0,2,0,0.14093362,0.24340197,0.774619,0.045079842,0.8994745,0.32693022,0.7244063,0.8278743,0.14090145,0.9790267,0.9999956,0.641924,0.972034,0.9495163,-4.768348,103.416794,10.269037,474.62400000000025,5.627500000000006,0.4166690933480348,3.0,3.4333289387353423,0.7296301179182954,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)NCc2ccc(F)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5075757575757576,9.47,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.8439858518737013,0.3034860315215201,9.419846785585866,8.66773280228385,5.156014148126299,0.3034860315215201,1.774815570313157,27.46745828710549,4.56118152634412,5.750846769908478,0.3034860315215201,5.354600000000005,-6.896105555079958,1.270265330264779e-07,Poorly Soluble,79.07607,61.117027,67.93603,0,2,0,0.17546676,0.4369906,0.75888616,0.07324613,0.9389437,0.30868006,0.67522156,0.7657461,0.26415724,0.97821015,0.999965,0.6733621,0.9570341,0.95489943,-4.916455,103.54968,9.924498,462.61300000000017,5.354600000000005,0.4454733189412364,3.0,3.178030631160272,0.7579965965377475,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(N)cc(C#N)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6229508196721312,9.7,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.1028130492959307,0.3277060249642118,16.066234887271758,9.807894389305869,4.89718695070407,0.3277060249642118,2.887415213286847,55.60538578952296,4.254883141774214,5.5394907596339245,0.3277060249642118,4.599980000000003,-6.293531612119942,5.087077896624476e-07,Poorly Soluble,42.741875,37.365177,58.58418,0,3,0,0.18615416,0.33462232,0.8615945,0.052451096,0.88276136,0.14643821,0.46696743,0.7447907,0.08043053,0.9781068,0.9999356,0.74217355,0.9444599,0.93579704,-4.781877,100.11928,9.569339,455.6060000000002,4.599980000000003,0.3907982558463376,4.0,3.4150706819783787,0.7316588131135136,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(C#N)cc4)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5384615384615384,8.75,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,0.9978329330072718,0.3479905567822848,13.573988935448714,10.578543203351709,5.002167066992728,0.3479905567822848,2.0690521719834343,47.851375290935145,4.32010557569945,5.684228558286007,0.3479905567822848,5.407880000000005,-6.886195480059575,1.2995844910785778e-07,Poorly Soluble,62.314137,53.310596,61.595654,0,2,0,0.06932937,0.19339108,0.82853615,0.051299848,0.80229867,0.15802021,0.35499898,0.7235159,0.040153988,0.9385546,0.99997073,0.7118523,0.92444456,0.9384804,-4.7567277,101.908424,9.794301,454.6180000000002,5.407880000000005,0.4326313426048018,3.0,3.2338072402654525,0.7517991955260608,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(C#N)cc4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5267175572519084,8.46,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0282418570409797,0.3548029437678771,14.442821585695878,10.455385027882755,4.97175814295902,0.3548029437678771,2.151929738230204,52.9243614512352,4.276344373173981,5.66717191274406,0.3548029437678771,5.407880000000005,-6.886195480059575,1.2995844910785778e-07,Poorly Soluble,61.421997,53.77298,60.599358,0,2,0,0.0851226,0.18225884,0.824139,0.04785069,0.81108063,0.19137271,0.4020744,0.74525404,0.042348325,0.9526717,0.999983,0.6933473,0.937441,0.9387716,-4.7424884,101.88597,9.614202,454.6180000000002,5.407880000000005,0.4326313426048018,3.0,3.2290925549507685,0.7523230494499146,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cncc(C#N)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5806451612903226,9.86,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.028437941903063,0.3588978100681211,14.734100141124848,11.148044572825988,4.9715620580969375,0.3588978100681211,2.113480446460769,53.93586518449632,4.26812235036342,5.675001765830455,0.3588978100681211,4.412780000000003,-6.06647609298301,8.58072348538492e-07,Poorly Soluble,54.700195,49.927147,44.15757,0,2,0,0.052501697,0.28599942,0.86884964,0.04936813,0.8528468,0.2955039,0.5508677,0.8479296,0.07506344,0.987613,0.9999789,0.76215553,0.9572259,0.90611994,-4.7161493,99.33329,7.98129,441.5790000000002,4.412780000000003,0.4903076508561985,4.0,3.3952084078154536,0.7338657324649496,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(C(=O)O)cc2Cl)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.578125,9.05,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.142765850061245,0.3601630420796632,18.388904266138365,11.58035169301796,4.857234149938755,0.3601630420796632,2.7343007877711094,70.58061082292579,4.151314587462615,5.563153712414895,0.3601630420796632,5.497700000000005,-7.205762281786603,6.226410046856989e-08,Poorly Soluble,33.447826,32.30706,36.157997,0,2,0,0.11829044,0.31273156,0.89764327,0.19690451,0.5828881,0.033235718,0.14580259,0.40447646,0.064049885,0.5455662,0.96891576,0.79674596,0.54094225,0.79386675,-5.006959,100.59629,1.7782694,494.0350000000002,5.497700000000005,0.4070747188633251,3.0,3.2339751756667283,0.7517805360370302,2,0,0
CC(C)CCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2cc(N)cc(C#N)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5038167938931297,9.23,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0846044477345873,0.3622381631340121,16.322496140375584,10.785487706687224,4.915395552265412,0.3622381631340121,2.3692868716702025,62.31480602494642,4.205408752522749,5.625382352008076,0.3622381631340121,4.455880000000003,-6.190107941153577,6.454937756900264e-07,Poorly Soluble,45.119667,37.438942,61.87143,0,3,0,0.21427004,0.40725103,0.86637384,0.055962395,0.89589673,0.087919995,0.37494338,0.6643833,0.06863268,0.968231,0.99983776,0.7762699,0.93798923,0.9353215,-4.7891665,99.6769,10.470977,455.6060000000002,4.455880000000003,0.4087587734120729,4.0,3.4796437787269907,0.7244840245858899,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Nc2cc(C)cc(C#N)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5461538461538461,8.6,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.038014898739957,0.3667563788079263,15.222857062943202,11.496456873391384,4.961985101260043,0.3667563788079263,2.085318500798739,57.1291024828128,4.243142598796507,5.6808276037235785,0.3667563788079263,5.7179000000000055,-7.211138415406132,6.14980838929891e-08,Poorly Soluble,86.66008,72.57873,78.96812,0,2,0,0.14118907,0.27736253,0.88300526,0.060412306,0.8393303,0.14178053,0.453199,0.72923887,0.062265456,0.96320164,0.9998829,0.7545261,0.94224465,0.93323326,-4.895377,104.7746,8.181013,469.6330000000002,5.7179000000000055,0.433919065712736,3.0,3.379122672170225,0.7356530364255305,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Nc2cc(C)cc(C#N)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5230769230769231,9.6,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.051615682725537,0.3668902015064058,15.60826196151712,11.50164658971717,4.948384317274464,0.3668902015064058,2.150358588205412,58.982133485189614,4.229279522321908,5.667489112227019,0.3668902015064058,5.327800000000005,-6.836788293678654,1.456168748825947e-07,Poorly Soluble,81.68956,70.81482,71.7046,0,2,0,0.15303919,0.2995534,0.88487846,0.060942054,0.8231743,0.15499498,0.41841912,0.69162923,0.062811196,0.95635206,0.99981564,0.7808305,0.9409248,0.91094387,-4.8615294,104.06773,7.3790336,455.6060000000001,5.327800000000005,0.4886906082244454,3.0,3.3707929658800437,0.7365785593466618,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Nc2ccc(C#N)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5075757575757576,9.38,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0508270222223992,0.3697644196636225,15.678284900152928,11.660692493309934,4.949172977777601,0.3697644196636225,2.1187941231937915,59.64379718716036,4.2244347152369,5.673911240318301,0.3697644196636225,5.409480000000005,-6.8939166765399005,1.276683729034975e-07,Poorly Soluble,64.47791,51.438774,77.22973,0,2,0,0.19915634,0.3032248,0.8952438,0.082717136,0.7993965,0.091457486,0.3107156,0.6123394,0.049970906,0.90353334,0.9996055,0.7767729,0.9126296,0.9285213,-4.8523765,102.853226,9.197925,455.60600000000017,5.409480000000005,0.4669530733119189,3.0,3.239872075430287,0.7511253249521903,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(C(=O)O)cc4F)CC3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5488721804511278,9.66,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.0495666157494574,0.3698914599757119,15.656160839666237,11.698787571564166,4.950433384250543,0.3698914599757119,2.111442962981194,59.50505724119717,4.225446122698148,5.675420645802938,0.3698914599757119,5.373500000000005,-7.093528356061457,8.062535575317979e-08,Poorly Soluble,35.92301,31.05598,28.936832,0,2,0,0.075109765,0.3460289,0.87864035,0.22047798,0.6507021,0.04735952,0.15131696,0.45858783,0.07486568,0.57622844,0.9841172,0.8049325,0.6093849,0.8623937,-4.979663,100.56124,1.8417917,491.60700000000026,5.373500000000005,0.4162187587652709,3.0,3.28210962026317,0.7464322644152033,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCCN(C(=O)c4cc5c(cc4C(=O)O)C5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5923076923076923,8.19,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.2872879646580544,0.5818499368712685,50.84899938420732,74.90843151476636,4.712712035341946,0.5818499368712685,1.402368307280352,267.7403587218201,3.57228615907426,5.853137911609632,0.5818499368712685,5.138600000000005,-6.87976472759363,1.3189710774958937e-07,Poorly Soluble,31.492641,30.135183,29.001104,0,2,0,0.1443139,0.32182723,0.89017123,0.18650869,0.7167825,0.043137424,0.20399582,0.545045,0.075646326,0.8170204,0.9941923,0.7594304,0.7221092,0.9115237,-4.9185677,99.5247,1.4986472,485.6280000000003,5.138600000000005,0.3706100636520079,3.0,3.936258221716223,0.6737490864759752,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(C(=O)O)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5476190476190477,8.19,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.2750981627782456,0.584621713726366,50.45564537360004,75.10167041960989,4.724901837221754,0.584621713726366,1.3466030812626646,263.60686831932514,3.579043278318077,5.870760396125432,0.584621713726366,4.454200000000004,-6.123545945028055,7.524091268432668e-07,Poorly Soluble,22.649246,24.758654,19.095959,0,2,0,0.12205762,0.35781792,0.8735884,0.18098028,0.46959478,0.03888437,0.10156008,0.27983576,0.066253446,0.31460336,0.93356276,0.8197228,0.41489697,0.5770751,-5.0569086,97.740234,0.4821884,445.5630000000001,4.454200000000004,0.5251590428828427,4.0,3.11188257785594,0.765346380238229,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(C(=O)O)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5714285714285714,5.49,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.2723674902386657,0.5875809368641803,50.5008116254376,75.12211326120031,4.727632509761334,0.5875809368641803,1.320410149664721,265.47652637937506,3.5759738735075413,5.879291146015128,0.5875809368641803,4.844300000000004,-6.497635563528998,3.179541050608769e-07,Poorly Soluble,26.507147,27.111576,24.363337,0,2,0,0.120134436,0.34305787,0.8787435,0.19735248,0.5470662,0.041089438,0.12638564,0.34721017,0.0699391,0.41244698,0.9546114,0.8119833,0.49692258,0.717438,-5.0596313,99.362175,1.025873,459.5900000000002,4.844300000000004,0.4735628831007161,4.0,3.1263098572361105,0.7637433491959877,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCCN(C(=O)c4ccc(C(=O)O)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5658914728682171,8.02,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.265041681876146,0.5886298530128959,50.14947469161015,75.2256896518736,4.734958318123854,0.5886298530128959,1.2921923629631928,262.274576103769,3.581243806218578,5.88867283002913,0.5886298530128959,5.234400000000004,-6.875437230822433,1.3321795701414473e-07,Poorly Soluble,30.75031,30.15202,23.869812,0,2,0,0.09827383,0.3424684,0.8765742,0.21264848,0.6908294,0.055062145,0.20759192,0.54193866,0.09850775,0.691226,0.9853613,0.7947321,0.63597125,0.8734667,-5.064519,99.95874,1.0388086,473.61700000000025,5.234400000000004,0.4400536736171144,3.0,3.6197506692129657,0.7089165923096705,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5075757575757576,9.25,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.245671963851577,0.5898789410467149,49.42943969089171,75.54836444049171,4.754328036148423,0.5898789410467149,1.2288793300995486,252.2520406827768,3.598165311696862,5.910490760599984,0.5898789410467149,5.125200000000004,-6.705971776741557,1.9680141798145326e-07,Poorly Soluble,27.59821,28.881977,30.331915,0,2,0,0.060403902,0.18081048,0.92364967,0.2844452,0.51557606,0.10901592,0.34466526,0.6501899,0.06502864,0.45129818,0.987378,0.81459177,0.6481532,0.80465823,-5.0242944,102.33365,-0.026993562,459.5900000000002,5.125200000000004,0.4592383976915306,3.0,3.2977504113800524,0.7446943987355497,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(C(=O)O)cc4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5075757575757576,9.71,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.2738902331008242,0.5910273266096395,50.6812891349915,75.04832483349492,4.726109766899176,0.5910273266096395,1.3045978935084244,270.58504712393375,3.5676962067442823,5.884523327054069,0.5910273266096395,4.844300000000004,-6.501087109094956,3.154371868300608e-07,Poorly Soluble,24.964334,25.637897,21.831665,0,2,0,0.08303785,0.35253885,0.86155015,0.21716662,0.5902864,0.06701585,0.14742509,0.42251372,0.08237426,0.459406,0.9758253,0.8121149,0.56116396,0.77620095,-5.1044874,98.01781,1.1599479,459.5900000000002,4.844300000000004,0.4940731898982264,4.0,3.1454723894020304,0.7616141789553299,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CCN(C(=O)c4ccc(C(=O)O)cc4)C3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5303030303030303,7.35,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.25121570098498,0.5947314640897258,49.800828503679256,75.39219559470276,4.74878429901502,0.5947314640897258,1.2177048375957875,261.1496033863001,3.5831106293991573,5.914457968630883,0.5947314640897258,5.234400000000005,-6.875437230822433,1.3321795701414473e-07,Poorly Soluble,28.856867,27.651142,27.430622,0,2,0,0.077550374,0.32347238,0.8663163,0.21904811,0.6416005,0.061091624,0.15698595,0.45899874,0.07506255,0.52388847,0.9855329,0.8025346,0.6223574,0.8542472,-5.1083302,99.6191,1.7483202,473.61700000000025,5.234400000000005,0.4400536736171143,3.0,3.160726958537324,0.7599192268291862,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc4c(c2)NC(=O)CO4)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5801526717557252,8.67,5,KNN | KNN | DT | LGBM | ET,0.5327965792122313,3.4103313644243727,5.467203420787769,1.1629956859690391,0.596552640026953,46.60182427747765,76.74059299535601,4.837004314030961,0.596552640026953,0.9857176012690996,214.901209817414,3.667761139578133,6.006247488483789,0.596552640026953,4.477000000000003,-6.399059304447428,3.989704178206482e-07,Poorly Soluble,42.36159,33.125927,59.482338,0,2,0,0.104293264,0.3316761,0.8720749,0.07576312,0.8561757,0.121163465,0.39498436,0.72116596,0.09223772,0.96405774,0.99987185,0.76084614,0.9326438,0.9331539,-4.8286943,102.84013,6.5856133,486.6160000000002,4.477000000000003,0.4815224638738039,4.0,3.3947362158856205,0.733918198234931,2,0,0
