canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa
O=C(c1ccc(-c2cc(=NC3CC3)[nH]c3ccccc23)cc1)N(CC1CCNCC1F)C1CC1,O=C(c1ccc(-c2cc(=NC3CC3)[nH]c3ccccc23)cc1)N(CC1CCNCC1)C1CC1,1,0.7998,6.3073,0.1466,0,1,458.58,4.45,2,3,6,60.49
COc1ccc(-c2nc(CN(C)CC3CCOC3)co2)cc1,c1ccc(-c2nc(CNCC3CCOC3)co2)cc1,1,0.8031,6.3546,0.1136,0,1,302.37,2.82,0,5,6,47.73
COc1ccc(CN(Cc2ccc(Br)cc2)C(=S)NCC2CCCO2)cc1,S=C(NCC1CCCO1)N(Cc1ccccc1)Cc1ccccc1,1,0.8031,6.3546,0.1111,0,1,449.41,4.51,1,3,7,33.73
O=C1CCC(c2ccc(OCCCN3CCCC3CO)cc2)CN1CCc1ccc(F)cc1,O=C1CCC(c2ccc(OCCCN3CCCC3)cc2)CN1CCc1ccccc1,1,0.8058,6.3943,0.1635,0,1,454.59,4.0,1,4,10,53.01
CCCCN=c1[nH]ccc(N2CCC(Oc3ccc(N4CCCCC4)cc3Cl)C2)c1F,N=c1cc(N2CCC(Oc3ccc(N4CCCCC4)cc3)C2)cc[nH]1,1,0.8058,6.3943,0.1881,0,0,447.0,5.16,1,4,7,43.86
COC=C(C(=O)Oc1cccc(C=CC(=O)Nc2ccc(Cl)cc2)c1)c1cc(Cl)cc(Cl)c1,C=C(C(=O)Oc1cccc(C=CC(=O)Nc2ccccc2)c1)c1ccccc1,1,0.8062,6.4007,0.1279,0,0,502.78,6.89,1,4,7,64.63
COc1cc(CNC(=O)Cn2c(C3CCNCC3)nc3cnccc32)ccc1Cl,O=C(Cn1c(C2CCNCC2)nc2cnccc21)NCc1ccccc1,1,0.8068,6.4097,0.1574,0,1,413.91,2.88,2,5,6,81.07
O=C(CCc1n[nH]c(=S)n1-c1ccccc1)c1ccc(-c2ccccc2)cc1,O=C(CCc1n[nH]c(=S)n1-c1ccccc1)c1ccc(-c2ccccc2)cc1,1,0.8077,6.4228,0.1705,0,0,385.49,5.41,1,3,6,50.68
N#Cc1ccc(-c2ccc3cc(C(=O)c4ccncc4)ccc3c2)cc1,O=C(c1ccncc1)c1ccc2cc(-c3ccccc3)ccc2c1,1,0.8077,6.4228,0.1667,0,0,334.38,5.0,0,3,3,53.75
Cc1ccc(-n2c(C)ccc2-c2cc(Br)ccc2OCc2ccccn2)cc1C(=O)O,c1ccc(-n2cccc2-c2ccccc2OCc2ccccn2)cc1,1,0.8084,6.4334,0.1613,0,0,477.36,6.2,1,3,6,64.35
CC1CCC2(C)C(CCC(C)(O)CCCc3cccc(C(=O)O)c3)CCC2C1(O)Cc1ccoc1O,c1ccc(CCCCCCC2CCC3C(Cc4ccoc4)CCCC23)cc1,1,0.8087,6.4373,0.2037,0,0,498.66,5.97,4,5,10,111.13
N#Cc1cccc(NC(=O)NCc2cccc(C(=O)N3CCC(N4CCCC5(CN(C(=O)C6CCC(O)CC6)C5)C4)CC3)c2)c1,O=C(NCc1cccc(C(=O)N2CCC(N3CCCC4(CN(C(=O)C5CCCCC5)C4)C3)CC2)c1)Nc1ccccc1,1,0.8103,6.4604,0.2475,0,0,612.78,3.96,3,6,6,129.01
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1ccc(NCc3cccc4c3C(=O)N(C)C4=O)cc1)CC2,O=C(NCCCCN1CCc2ccccc2C1)c1ccc(NCc2cccc3c2C(=O)NC3=O)cc1,1,0.8132,6.5042,0.1491,0,0,556.66,4.11,2,7,11,100.21
CC(C)(C)OC(=O)N1CC(NC2CCCCC2)CC1C(=O)Nc1ccccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)C1CC(NC2CCCCC2)CN1,1,0.8169,6.56,0.234,0,0,463.62,5.59,2,4,5,70.67
c1cc(C2=NCCCN2)ccc1OCCCCCCOc1ccc(C2=NCCN2)cc1,c1cc(C2=NCCCN2)ccc1OCCCCCCOc1ccc(C2=NCCN2)cc1,1,0.8214,6.6282,0.122,0,0,420.56,3.79,2,6,11,67.24
COc1cc(N=c2nc(N(CC3CC3)C(=O)c3ccc4c(c3)OCCO4)cc[nH]2)ccn1,O=C(c1ccc2c(c1)OCCO2)N(CC1CC1)c1cc[nH]c(=Nc2ccncc2)n1,1,0.8227,6.6478,0.1835,0,1,433.47,2.87,1,7,6,101.93
CCOc1cc(-c2cc(C)no2)ccc1NC(=O)CSc1nnnn1-c1ccccc1OC,O=C(CSc1nnnn1-c1ccccc1)Nc1ccc(-c2ccno2)cc1,1,0.8227,6.6478,0.1456,0,1,466.52,3.76,1,9,9,117.19
CCOC(=O)c1c(C#Cc2ccccc2)[nH]c2cc(OC)c(OC)cc2c1=O,O=c1cc(C#Cc2ccccc2)[nH]c2ccccc12,1,0.8227,6.6478,0.2346,0,1,377.4,3.12,1,5,4,77.62
COc1cc(OC)cc(N(CCCN)c2ccc3ncc(-c4cnn(CCO)c4)nc3c2)c1,c1ccc(Nc2ccc3ncc(-c4cn[nH]c4)nc3c2)cc1,1,0.8227,6.6478,0.1111,0,1,448.53,2.99,2,8,10,111.55
COC(=O)c1cccc(OCCn2c3ccccc3c(=O)n2Cc2cccnc2C)c1,O=c1c2ccccc2n(CCOc2ccccc2)n1Cc1cccnc1,1,0.8227,6.6478,0.1553,0,1,417.47,3.42,0,5,7,75.35
O=C(O)CCCCCOc1cc(NC(=O)COc2ccc(Cl)cc2)ccc1-c1ccccc1,O=C(COc1ccccc1)Nc1ccc(-c2ccccc2)cc1,1,0.8232,6.6565,0.1771,0,0,467.95,6.05,2,4,12,84.86
O=C(CCN1C(=O)C(=Cc2ccc(OCC(=O)c3cccc([N+](=O)[O-])c3)cc2)SC1=S)NCCCn1ccnc1,O=C(CCN1C(=O)C(=Cc2ccc(OCC(=O)c3ccccc3)cc2)SC1=S)NCCCn1ccnc1,1,0.8237,6.6639,0.1858,0,0,579.66,3.85,1,9,13,136.67
CCOC(=O)c1cc(N2CC3(CCN(Cc4ccccc4OC)C3)C2)cs1,c1ccc(CN2CCC3(C2)CN(c2ccsc2)C3)cc1,1,0.824,6.6681,0.2857,0,1,386.52,3.65,0,6,6,42.01
CCCC1=CC=C2Cc3c(NCCNCCO)cc4c(c31)C(C2)C(=O)C(=NCCCN(C)C)C4,N=C1Cc2ccc3c4c2C(CC(=CC=C4)C3)C1=O,1,0.8246,6.6768,0.125,0,0,464.65,3.35,3,6,12,76.96
O=C(CN1CCn2c1nc(N1CCC3CC3C1)cc2=O)c1ccc(=S)[nH]c1,O=C(CN1CCn2c1nc(N1CCC3CC3C1)cc2=O)c1ccc(=S)[nH]c1,1,0.8246,6.6768,0.1518,0,1,383.48,1.85,1,6,4,74.23
Cc1cc(F)ccc1OCCN(C(=O)C1CN(C2CC2)CC12CCOCC2)C1CC1,O=C(C1CN(C2CC2)CC12CCOCC2)N(CCOc1ccccc1)C1CC1,1,0.8246,6.6768,0.2174,0,1,416.54,3.39,0,4,7,42.01
CCCCN1CCN(Cc2ccccc2)C1c1ccccc1Br,c1ccc(CN2CCNC2c2ccccc2)cc1,1,0.8247,6.6783,0.1786,0,0,373.34,5.07,0,2,6,6.48
CCCNc1c(NCCCCCC(=O)NCCCCC2CCCCC2)c(=O)c1=O,O=C(CCCCCNc1cc(=O)c1=O)NCCCCC1CCCCC1,1,0.825,6.6837,0.1477,0,0,405.58,3.94,3,5,15,87.3
Cc1cccc(C(O)=NO)c1NS(=O)(=O)N1CCC(Cn2nc(-c3ccccc3)cc2-c2ccc(Cl)cc2)CC1,O=S(=O)(Nc1ccccc1)N1CCC(Cn2nc(-c3ccccc3)cc2-c2ccccc2)CC1,1,0.8258,6.6965,0.1727,0,0,580.11,5.94,3,5,8,120.05
Cc1cccc(-c2ccc3c(c2)C2(CC3)CCN(Cc3ccc4c(c3)OCO4)CC2)c1,c1ccc(-c2ccc3c(c2)C2(CC3)CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,1,0.828,6.7293,0.2105,0,0,411.55,5.87,0,3,3,21.7
CC1(OC(=O)NC(c2ccccc2)c2cccc(Cl)c2)CCN(CCCc2ccccc2)C1,O=C(NC(c1ccccc1)c1ccccc1)OC1CCN(CCCc2ccccc2)C1,1,0.8289,6.7431,0.2796,0,0,463.02,6.25,1,3,8,41.57
CCCCCCCCCCCCCCCC(=O)NN1CNc2cc(F)c(F)cc2C1(C)O,c1ccc2c(c1)CNCN2,1,0.8333,6.8119,0.2188,0,0,453.62,6.33,3,4,15,64.6
COc1cc(-c2cn3nc(Cc4ccc(Cl)cc4)sc3n2)cc(OC)c1OC,c1ccc(Cc2nn3cc(-c4ccccc4)nc3s2)cc1,1,0.8363,6.8597,0.1264,0,1,415.9,4.73,0,6,6,57.88
COc1ccc(CSc2ccc(-c3ccc(-c4nccs4)cc3)o2)cc1OC,c1ccc(CSc2ccc(-c3ccc(-c4nccs4)cc3)o2)cc1,1,0.8363,6.8597,0.1011,0,0,409.53,6.38,0,6,7,44.49
O=C(CC(F)(F)F)N1CC2(CCN(c3ccc(C#Cc4ccccc4)cn3)C2)C1,C(#Cc1ccc(N2CCC3(CNC3)C2)nc1)c1ccccc1,1,0.839,6.9032,0.4507,0,1,399.42,3.47,0,3,2,36.44
COc1ccc(CNC2CC(C)(C)Oc3ccc([N+](=O)[O-])cc32)cc1C(=O)N1CCC(N2CCCCC2)CC1,O=C(c1cccc(CNC2CCOc3ccccc32)c1)N1CCC(N2CCCCC2)CC1,1,0.8397,6.9132,0.2,0,0,536.67,5.09,1,7,7,97.18
O=C(c1ccccc1F)N(CCCN1CCCCCC1)c1nc2cc(Cl)ccc2s1,O=C(c1ccccc1)N(CCCN1CCCCCC1)c1nc2ccccc2s1,1,0.8417,6.9454,0.1667,0,0,445.99,6.0,0,4,6,36.44
Cc1ccc(N2CC3(C4CCCCC4)c4c(c(O)n(C5CCCCC5)c4O)C(c4ccc(Cl)cc4)N3C2=O)cc1,O=C1N(c2ccccc2)CC2(C3CCCCC3)c3cn(C4CCCCC4)cc3C(c3ccccc3)N12,1,0.842,6.9504,0.1321,0,0,560.14,8.19,2,3,4,68.94
CCCn1cc(-c2nc(COc3ccc(OC)cc3C3CCNC3)cs2)cn1,c1ccc(C2CCNC2)c(OCc2csc(-c3cn[nH]c3)n2)c1,1,0.8425,6.9584,0.1308,0,1,398.53,4.08,1,6,8,61.2
COc1ccc(CN2CCc3ncnc(N(C)C)c3CC2)cc1OC,c1ccc(CN2CCc3cncnc3CC2)cc1,1,0.8425,6.9584,0.1667,0,1,342.44,2.16,0,6,5,50.72
COc1ccccc1OCCNCC1CCCN(C)C1,c1ccc(OCCNCC2CCCNC2)cc1,1,0.8425,6.9584,0.1839,0,1,278.4,2.01,1,4,7,33.73
COc1c(C)cc2c(c1C)OC(CNCCCn1ccnc1)C2,c1ccc2c(c1)CC(CNCCCn1ccnc1)O2,1,0.8425,6.9584,0.1354,0,1,315.42,2.49,1,4,7,48.31
CC(C)(C)c1ccc(OC(=O)c2ccccc2)c(C(=O)Oc2ccc(-c3cc(=S)ss3)cc2)c1,O=C(Oc1ccccc1C(=O)Oc1ccc(-c2cc(=S)ss2)cc1)c1ccccc1,1,0.8429,6.9653,0.1573,0,0,506.67,7.94,0,7,5,52.6
CCCCC(c1nc2ccccc2n1CCCCOc1ccc(OC)cc1)N1CCCC(C)C1,c1ccc(OCCCCn2c(CN3CCCCC3)nc3ccccc32)cc1,1,0.8433,6.9718,0.1683,0,0,463.67,6.87,0,4,12,39.52
O=[N+]([O-])c1cc(CS(=O)(=O)c2cccc[n+]2[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1,O=S(=O)(Cc1ccccc1)c1cccc[nH+]1,1,0.8439,6.9809,0.1852,0,0,384.28,1.02,0,9,6,190.5
COc1ccccc1CC1CCN(C2CCN(C(=O)OC(C)(C)C)CC2)CC1,c1ccc(CC2CCN(C3CCNCC3)CC2)cc1,1,0.8463,7.02,0.2958,0,1,388.55,4.35,0,4,4,42.01
COC(=O)N1CCC(N2CCCC(C(=O)c3cccc(OC(C)C)c3)C2)CC1,O=C(c1ccccc1)C1CCCN(C2CCNCC2)C1,1,0.8463,7.02,0.1899,0,1,388.51,3.6,0,5,5,59.08
O=C1Nc2ccccc2C1=Cc1cn(CCCN2CCOCC2)c2cccc(OCc3ccccc3)c12,O=C1Nc2ccccc2C1=Cc1cn(CCCN2CCOCC2)c2cccc(OCc3ccccc3)c12,1,0.8468,7.0283,0.1574,0,0,493.61,5.44,1,4,8,55.73
c1ccc2c(c1)Oc1ccccc1C2CCOC1CCCC1,c1ccc2c(c1)Oc1ccccc1C2CCOC1CCCC1,1,0.8476,7.041,0.1605,0,0,294.39,5.27,0,2,4,18.46
COc1ccc(C(=O)C=Cc2ccc(OCC=C(C)C)cc2)c2c1C=CC(C)(C)O2,O=C(C=Cc1ccccc1)c1cccc2c1OCC=C2,1,0.848,7.047,0.1031,0,0,404.51,6.12,0,4,7,44.76
CCOc1cc(NC(=O)c2cc(N3CCCC3=O)cn2C)cnc1N1CCc2ccccc2C1,O=C(Nc1ccc(N2CCc3ccccc3C2)nc1)c1cc(N2CCCC2=O)c[nH]1,1,0.8481,7.049,0.1818,0,1,459.55,3.76,1,5,6,79.7
Clc1cc(Cl)c(-c2cc(CNC3CCCC3)no2)c(OCCN2CCOCC2)c1,c1ccc(-c2cc(CNC3CCCC3)no2)c(OCCN2CCOCC2)c1,1,0.8496,7.0725,0.1212,0,1,440.37,4.39,1,6,8,59.76
C#Cc1cccc(NC(=O)c2ccc(C)c(NC(=O)C3(c4cc(=NC5CCOC5)[nH]cn4)CC3)c2)c1,O=C(Nc1ccccc1)c1cccc(NC(=O)C2(c3cc(=NC4CCOC4)[nH]cn3)CC2)c1,1,0.8497,7.0741,0.1468,0,1,481.56,3.31,3,5,6,108.47
COc1cc(C(=O)N2CCC(C(N)c3ccccc3)CC2)ccc1OC1CCN(C(C)=O)CC1,O=C(c1ccc(OC2CCNCC2)cc1)N1CCC(Cc2ccccc2)CC1,1,0.8518,7.1094,0.1868,0,1,465.59,3.64,1,5,6,85.1
Cc1cc(C)c2c(=O)n(-c3ccccc3)c(C=Cc3cccc(Br)c3)nc2c1,O=c1c2ccccc2nc(C=Cc2ccccc2)n1-c1ccccc1,1,0.852,7.112,0.1481,0,0,431.33,5.94,0,2,3,34.89
Cc1cc(-c2ccccc2Cl)nc2cc(C(=O)Nc3cccc(Cl)c3)nn12,O=C(Nc1ccccc1)c1cc2nc(-c3ccccc3)ccn2n1,1,0.852,7.112,0.1605,0,0,397.26,5.26,1,3,3,59.29
CS(=O)(=O)Nc1cccc(Oc2ccc3c(c2)CC(C2CCCCC2)O3)c1,c1ccc(Oc2ccc3c(c2)CC(C2CCCCC2)O3)cc1,1,0.8521,7.1139,0.1205,0,1,387.5,4.73,1,4,5,64.63
CC(C)N1CC2(CCN(c3noc(-c4nnnn4Cc4ccccc4F)n3)CC2)C1,c1ccc(Cn2nnnc2-c2nc(N3CCC4(CC3)CNC4)no2)cc1,1,0.8522,7.1156,0.2,0,1,412.47,2.22,0,8,5,89.0
O=C(Nc1ccc2c(c1)C(=O)CC1(CCN(C(c3ccccc3)c3ccc(Br)cc3)CC1)O2)c1ccccc1,O=C(Nc1ccc2c(c1)C(=O)CC1(CCN(C(c3ccccc3)c3ccccc3)CC1)O2)c1ccccc1,1,0.8528,7.1254,0.1649,0,0,581.51,7.29,1,4,5,58.64
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,1,0.8528,7.1256,0.1711,0,1,379.46,2.25,1,5,3,54.04
Cc1cc(C2(O)CC3CCC(C2)N3C(c2ccccc2Cl)c2ccccc2Cl)on1,c1ccc(C(c2ccccc2)N2C3CCC2CC(c2ccno2)C3)cc1,1,0.8533,7.1338,0.1529,0,0,443.37,5.89,1,4,4,49.5
c1ccc2c(c1)CCN(c1cc(N3CCCCC3)nc(N3CCCCC3)n1)C2,c1ccc2c(c1)CCN(c1cc(N3CCCCC3)nc(N3CCCCC3)n1)C2,1,0.8533,7.1338,0.1719,0,1,377.54,4.02,0,5,3,35.5
O=C(C=Cc1ccccc1Cl)NC1CCC(N2CCC(c3cccnc3F)CC2)CC1,O=C(C=Cc1ccccc1)NC1CCC(N2CCC(c3cccnc3)CC2)CC1,1,0.8533,7.1338,0.1489,0,0,441.98,5.19,1,3,5,45.23
Cc1c(C(O)CN2CCC3(CC2)CCN(c2ncccn2)C3)ccc2c(O)occ12,c1cnc(N2CCC3(CCN(CCc4ccc5cocc5c4)CC3)C2)nc1,1,0.8533,7.1338,0.2222,0,1,408.5,3.26,2,7,4,85.86
COc1ccc(CCN2CCC3(CC2)CCN(C(=O)c2ccc(Cl)cc2)C3)cc1,O=C(c1ccccc1)N1CCC2(CCN(CCc3ccccc3)CC2)C1,1,0.8533,7.1338,0.2644,0,1,412.96,4.52,0,3,5,32.78
OC(COCc1ccc(Cl)c(Cl)c1)CN1CCC2(CC1)CCN(c1ccncc1)C2,c1ccc(COCCCN2CCC3(CC2)CCN(c2ccncc2)C3)cc1,1,0.8533,7.1338,0.2564,0,1,450.41,4.26,1,5,7,48.83
O=c1c(NC2CCCCC2)c(N2CCC(c3ccc(Cl)c(Cl)c3)CC2)c1=O,O=c1c(NC2CCCCC2)c(N2CCC(c3ccccc3)CC2)c1=O,1,0.8533,7.1338,0.1099,0,1,407.34,4.72,1,4,4,49.41
COC1Cc2ccccc2C2(CCN(CCCCn3nnc4ccccc43)CC2)O1,c1ccc2c(c1)CCOC21CCN(CCCCn2nnc3ccccc32)CC1,1,0.8533,7.1338,0.1717,0,1,406.53,3.75,0,5,6,52.41
O=C1NCCC12CCN(c1cncc(C#Cc3cccc(N4CCCC4)n3)c1)CC2,O=C1NCCC12CCN(c1cncc(C#Cc3cccc(N4CCCC4)n3)c1)CC2,1,0.8533,7.1338,0.3971,0,1,401.51,2.58,1,5,2,61.36
[O-][n+]1ccccc1C1CCN(CCc2cncc(OC3CCOCC3)c2)CC1,c1ccc(C2CCN(CCc3cncc(OC4CCOCC4)c3)CC2)[nH+]c1,1,0.8533,7.1338,0.1959,0,1,383.49,2.69,0,5,6,61.53
N#CC1CCN(c2nccnc2C2CN(c3ccc4ccccc4n3)C2)CC1,c1ccc2nc(N3CC(c4nccnc4N4CCCCC4)C3)ccc2c1,1,0.8533,7.1338,0.15,0,1,370.46,3.37,0,6,3,68.94
Cc1[nH]c(=NC(=O)c2ccco2)sc1-c1ncc([N+](=O)[O-])n1C,O=C(N=c1[nH]cc(-c2ncc[nH]2)s1)c1ccco1,1,0.8541,7.147,0.1739,0,1,333.33,2.03,1,6,3,119.32
COc1cccc2[nH]c3ccccc3c(=NCCCCCCCN3CCCCC3)c12,c1ccc2c(=NCCCCCCCN3CCCCC3)c3ccccc3[nH]c2c1,1,0.8548,7.1588,0.1765,0,0,405.59,5.67,1,3,9,40.62
O=C(CCc1ccnc(N2CCCC2c2ccccc2F)c1)c1cnccn1,O=C(CCc1ccnc(N2CCCC2c2ccccc2)c1)c1cnccn1,1,0.8552,7.1643,0.202,0,1,376.44,4.17,0,5,6,58.98
CC(=NNC(=O)c1ccc2c(c1)OCO2)c1ccc([N+](=O)[O-])o1,O=C(NN=Cc1ccco1)c1ccc2c(c1)OCO2,1,0.8565,7.1857,0.25,0,1,317.26,2.07,1,7,4,116.2
CC1=CC(C)(C)Nc2ccc3c(OCCCCOc4ccc(Cl)cc4)c(O)oc3c21,C1=Cc2c(ccc3c(OCCCCOc4ccccc4)coc23)NC1,1,0.8566,7.1873,0.1165,0,0,427.93,6.64,2,5,7,63.86
CCCCCCCCCCCC(=O)NC1CCC[N+]2(C)CCCCC12,C1CC[NH+]2CCCCC2C1,1,0.8572,7.1982,0.1852,0,0,351.6,5.19,1,1,11,29.1
CN1CC2CCN(C3CCN(CCc4ccccc4)CC3)CC2(O)C(O)C1O,c1ccc(CCN2CCC(N3CCC4CNCCC4C3)CC2)cc1,1,0.8572,7.1982,0.2247,0,1,389.54,0.37,3,6,4,70.41
CC(C)CCCN(C)C(=O)c1cc(C2CC2)c(Oc2ccc(F)cc2F)cn1,c1ccc(Oc2cnccc2C2CC2)cc1,1,0.8575,7.2026,0.1889,0,0,388.46,5.54,0,3,8,42.43
Nc1c(C(=O)N2CCC(c3ccccc3)CC2)sc(NC2CCCCC2)c1-c1nc2ccccc2s1,O=C(c1cc(-c2nc3ccccc3s2)c(NC2CCCCC2)s1)N1CCC(c2ccccc2)CC1,1,0.8581,7.2124,0.1515,0,0,516.74,7.37,2,6,5,71.25
O=C(c1cc2ccccc2s1)N1CCC(F)(CNCc2cnn(C3CCCCC3)c2)CC1,O=C(c1cc2ccccc2s1)N1CCC(CNCc2cnn(C3CCCCC3)c2)CC1,1,0.8581,7.2124,0.2039,0,0,454.62,5.34,1,4,6,50.16
Cc1ccccc1-c1ccc2nnc(SCC(=O)NC3CCN(C4CCC4)CC3)n2n1,O=C(CSc1nnc2ccc(-c3ccccc3)nn12)NC1CCN(C2CCC2)CC1,1,0.8581,7.2124,0.1415,0,1,436.59,3.32,1,6,6,75.42
CN(C)CCC1(c2ccc(Cl)cc2)CN(C(=O)CCc2cccc3ccccc23)CO1,O=C(CCc1cccc2ccccc12)N1COC(c2ccccc2)C1,1,0.8586,7.2204,0.2574,0,0,436.98,5.09,0,3,7,32.78
O=C(NCC1CCCO1)c1ccc(N2CCC3(CCCN(C(=O)c4ccc(-c5ccccc5)cc4)C3)C2=O)cc1,O=C(NCC1CCCO1)c1ccc(N2CCC3(CCCN(C(=O)c4ccc(-c5ccccc5)cc4)C3)C2=O)cc1,1,0.859,7.2272,0.2188,0,0,537.66,4.92,1,4,6,78.95
CC(C)(C)OC(=O)N1CCC(N(C(=O)c2ccc(-c3ccc(N4CCCC4=O)nc3)cc2)C2CC2)CC1,O=C1CCCN1c1ccc(-c2ccc(C(=O)N(C3CCNCC3)C3CC3)cc2)cn1,1,0.859,7.2272,0.2976,0,0,504.63,4.88,0,5,5,83.05
CCOC(Cc1ccc(OCc2cc(Cl)ccc2-c2ccc(C)cc2)cc1)C(=O)O,c1ccc(OCc2ccccc2-c2ccccc2)cc1,1,0.8606,7.2543,0.1461,0,0,424.92,5.93,1,3,9,55.76
NCCCCNCCCCNCC1Cc2ccccc2CC1Oc1ccccc1,c1ccc(OC2CCc3ccccc3C2)cc1,1,0.8614,7.2676,0.1333,0,0,395.59,3.55,3,4,13,59.31
Cc1nc(Cn2c(O)cn(Cc3nc(-c4cccc(F)c4)no3)c2=O)cs1,O=c1n(Cc2cscn2)ccn1Cc1nc(-c2ccccc2)no1,1,0.8616,7.2708,0.1354,0,1,387.4,2.41,1,7,5,98.97
CCC(C)(C)n1nnnc1C(c1ccc(C(C)(C)C)cc1)N1CCSCC1,c1ccc(C(c2nnn[nH]2)N2CCSCC2)cc1,1,0.8623,7.2836,0.1294,0,1,387.6,4.25,0,5,5,46.84
O=c1c2ccc(C(F)(F)F)cc2nc(-c2ccncc2Cl)n1CC1CCCCN1CCCN1CCCCC1,O=c1c2ccccc2nc(-c2ccncc2)n1CC1CCCCN1CCCN1CCCCC1,1,0.8627,7.2891,0.1404,0,0,548.05,5.86,0,5,7,54.26
O=C(NC1CCC(CCN2CCC(c3noc4cc(F)cc(F)c34)CC2)CC1)c1ccc2c(c1)OCO2,O=C(NC1CCC(CCN2CCC(c3noc4ccccc34)CC2)CC1)c1ccc2c(c1)OCO2,1,0.8627,7.2891,0.2264,0,0,511.57,5.39,1,6,6,76.83
CCCCN=c1[nH]c(=NCc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)c2ccccc2[nH]1,N=c1[nH]c(=NCc2ccc(NC(=O)c3ccccc3)cc2)c2ccccc2[nH]1,1,0.863,7.2947,0.1887,0,0,494.43,5.86,3,3,7,85.4
N#Cc1ccc(OCCCN2CCCC(Cn3cncn3)C2)cc1,c1ccc(OCCCN2CCCC(Cn3cncn3)C2)cc1,1,0.8634,7.3008,0.1546,0,1,325.42,2.33,0,5,7,66.97
CCOc1ccccc1C1NCCc2cc(OC)c(OC)cc21,c1ccc(C2NCCc3ccccc32)cc1,1,0.8647,7.323,0.1222,0,1,313.4,3.34,1,4,5,39.72
Cc1cc(=Nc2cccc(C(C)(c3ccccc3)N3CCCCC3)c2)[nH]c(=NCCO)[nH]1,N=c1[nH]ccc(=Nc2cccc(C(c3ccccc3)N3CCCCC3)c2)[nH]1,1,0.8648,7.3251,0.1778,0,1,431.58,3.53,3,4,6,79.77
O=C(CN1CC2(CCc3ccccc32)CC1=O)N1CCC(Cc2ccccc2)CC1,O=C(CN1CC2(CCc3ccccc32)CC1=O)N1CCC(Cc2ccccc2)CC1,1,0.8648,7.3251,0.2128,0,1,402.54,3.58,0,2,4,40.62
CCCC(=O)N1CCC(C(=O)N2CCC(n3nnnc3CN(C)C)CC2)CC1,O=C(C1CCNCC1)N1CCC(n2cnnn2)CC1,1,0.8649,7.3273,0.2062,0,1,391.52,0.94,0,6,6,87.46
COc1cccc(-c2cc(-c3ccc4[nH]ccc4c3)[nH]c(=N)c2C#N)c1,N=c1cc(-c2ccccc2)cc(-c2ccc3[nH]ccc3c2)[nH]1,1,0.8654,7.3343,0.1047,0,1,340.39,4.19,3,3,3,88.45
CCCN(CC)c1ccc2[nH]c(=NCc3ccccc3OC)ccc2c1,c1ccc(CN=c2ccc3ccccc3[nH]2)cc1,1,0.8654,7.3343,0.1429,0,1,349.48,4.51,1,3,7,40.62
COc1ccc(N=c2nc3c(ccn3-c3ccc(OC(F)(F)F)cc3)c[nH]2)cc1Br,c1ccc(N=c2nc3c(ccn3-c3ccccc3)c[nH]2)cc1,1,0.8657,7.3394,0.1236,0,0,479.26,5.26,1,4,4,64.43
COc1cc2nc[nH]c(=Nc3ccc(Br)cc3F)c2cc1OCCCCCCN1CCCC1,c1ccc(N=c2[nH]cnc3ccc(OCCCCCCN4CCCC4)cc23)cc1,1,0.8671,7.3629,0.1442,0,0,517.44,5.74,1,5,10,62.74
CN(C(=O)c1ccc(-c2cccs2)cc1)C1CC(N(CC2CCOCC2)CC2CC2)C1,O=C(NC1CC(N(CC2CCOCC2)CC2CC2)C1)c1ccc(-c2cccs2)cc1,1,0.8671,7.3633,0.1165,0,0,438.64,5.16,0,4,8,32.78
CCCOc1cccc(Cn2nnnc2C(c2ccc(Cl)cc2)N2CCCN(C3CCC3)CC2)c1,c1ccc(Cn2nnnc2C(c2ccccc2)N2CCCN(C3CCC3)CC2)cc1,1,0.8671,7.3633,0.1532,0,1,495.07,4.81,0,6,9,59.31
COc1cccc2c1CC(NC(=O)N1CCC(CN3CCC(c4ccccc4)CC3)C1)CO2,O=C(NC1COc2ccccc2C1)N1CCC(CN2CCC(c3ccccc3)CC2)C1,1,0.8674,7.3688,0.181,0,1,449.6,3.91,1,4,5,54.04
O=C1NC(c2ccccc2)(C2CCCCC2)C(=O)N1CCc1ccc(CCN2CCCC2)cc1,O=C1NC(c2ccccc2)(C2CCCCC2)C(=O)N1CCc1ccc(CCN2CCCC2)cc1,1,0.868,7.3784,0.1739,0,1,459.63,4.9,1,3,8,52.65
C=CC(=O)Nc1cccc(Oc2[nH]c(=Nc3ccc(C4CCN(C5CCC5)CC4)nc3)ncc2Cl)c1,c1ccc(Oc2ccnc(=Nc3ccc(C4CCN(C5CCC5)CC4)nc3)[nH]2)cc1,1,0.8681,7.38,0.1402,0,0,505.02,5.34,2,6,7,95.5
