rank,canonical_smiles,SMILES_state,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal,pred_pIC50_uncertainty,source_file,source_family,source_mode,Input_SMILES,Tanimoto,clogp_score_individual,solubility_score_individual,microsome_stability_score,hepatocyte_stability_score,half_life_stability_score,metabolic_stability_ensemble_score,qikprop_star_count,qikprop_clogp,qikprop_logS,qikprop_metab_sites,qikprop_human_oral_absorption_class,qikprop_percent_human_oral_absorption,qikprop_caco2,qikprop_status,clogp_score_qikprop,solubility_score_qikprop,clogp_ensemble_value,solubility_ensemble_value,clogp_ensemble_score,solubility_ensemble_score,clogp_uncertainty,solubility_uncertainty,metstab_uncertainty,adme_ensemble_uncertainty,adme_individual_score,adme_ensemble_score,passes_metabolic_stability,passes_adme_individual,passes_adme_ensemble,triage_score,murcko_scaffold,scaffold_bucket
100,O=C(c1cc(F)cc(F)c1)N1CC2(CCN(c3cc(CO)ccn3)C2)C1,1,9.23,0.7803515456871166,6.030475337433329,5.219648454312884,2.2046,-3.9371305845540583,0.0001155764672252,Soluble,27.121943,37.815838,9.50573,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.359375,0.9636800000000001,1.0,0.8062718357142857,0.7636510125,0.11882162499999999,0.7704372464430742,,,,,,,,not_run,0.0,1.0,2.2046,-5.2460812922770295,0.48184000000000005,0.8403105,0.48184000000000005,0.2765903274352704,0.14771178869786936,0.3020473720443799,0.8954628985772297,0.6868965235772297,0,0,0,0.7920999688352564,O=C(c1ccccc1)N1CC2(CCN(c3ccccn3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3ccccn3)C2)C1
101,CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)C(O)CN)C3)c1,1,8.76,0.7460221000078505,5.572141032473802,5.253977899992149,2.1518999999999995,-4.034796413263011,9.230040076841288e-05,Moderately Soluble,24.285067,25.667654,30.148819,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.5163934426229508,0.9215199999999996,0.9913008966842471,0.8265352357142857,0.8395771625,0.3768602375,0.7938826234279623,,,,,,,,not_run,0.0,1.0,2.1518999999999995,-5.4764417066315065,0.4607599999999998,0.8154447866710617,0.4607599999999998,0.3146566188140659,0.13967766694341038,0.3050314285858253,0.8879102735422466,0.6826802460389503,0,0,0,0.7918729610003623,c1cncc(N2CCC3(CC2)CNC3)c1,c1cncc(N2CCC3(CC2)CNC3)c1
102,CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc[n+]5c(c4)OCO5)C3)C2)c1,1,12.41,0.5576247392552037,3.610977141714382,5.442375260744797,2.0418,-4.178890146662241,6.623840303399647e-05,Moderately Soluble,36.260056,31.987808,26.125803,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold/plain/mol2mol_scaffold_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.5819672131147541,0.8334399999999998,0.9552774633344399,0.7409996,0.8000762,0.32657253750000004,0.7924677751979721,,,,,,,,not_run,0.0,1.0,2.0418,-5.679800073331121,0.4167199999999999,0.7900249908336099,0.4167199999999999,0.33835977298370984,0.13944086780512158,0.29817354692961046,0.8475104759127987,0.6603453577875913,0,0,0,0.7913086378888396,O=C(c1cc[n+]2c(c1)OCO2)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1cc[n+]2c(c1)OCO2)N1CC2(CCN(c3cccnc3)C2)C1
103,COC(=O)C(C)(C)C(=O)N1CC2(CCN(c3cncc(C#CCCCCCO)c3)C2)C1,1,9.37,0.6445794579836426,4.411430667307849,5.355420542016358,2.223699999999999,-4.274121944300324,5.319588710909552e-05,Moderately Soluble,55.23275,68.20144,11.234671,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.5080645161290323,0.9789599999999993,0.931469513924919,0.6054803571428571,0.573741,0.1404333875,0.724178065852496,,,,,,,,not_run,0.0,1.0,2.223699999999999,-5.789393472150164,0.48947999999999964,0.7763258159812295,0.48947999999999964,0.3489722545471558,0.15357412609626836,0.3306754602144746,0.8651746048222279,0.6550706803363057,0,0,0,0.7909305540624723,c1cncc(N2CCC3(CNC3)C2)c1,c1cncc(N2CCC3(CNC3)C2)c1
104,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(C1)C(=O)N(c1cncc(C#Cc3ccccc3)c1)C2=O,1,9.75,0.6583228094895442,4.553263768193113,5.341677190510456,2.313400000000001,-4.938034172208125,1.1533625025944944e-05,Moderately Soluble,26.814014,8.874095,76.47761,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7372881355932204,0.9492799999999992,0.7654914569479687,0.8084713285714286,0.94453690625,0.955970125,0.8603334680036483,,,,,,,,not_run,0.0,1.0,2.3134000000000006,-6.454450086104064,0.47463999999999973,0.693193739236992,0.4746399999999997,0.4074186972768685,0.1877148592823533,0.3565911855197405,0.8677542514384513,0.6835558220107072,1,1,0,0.7907328665126668,O=C(c1ccccc1)N1CC2(C1)C(=O)N(c1cncc(C#Cc3ccccc3)c1)C2=O,O=C(c1ccccc1)N1CC2(C1)C(=O)N(c1cncc(C#Cc3ccccc3)c1)C2=O
105,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cncc(C#CC4(O)CC4)c3)C2)C1,1,9.61,0.620993238161644,4.178238612003802,5.379006761838356,2.0392,-4.170372560579383,6.755032446616459e-05,Moderately Soluble,16.258724,17.628906,18.221598,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)c1,0.6972477064220184,0.8313600000000001,0.9574068598551542,0.8838662571428572,0.8898193375,0.227769975,0.8224149636177577,,,,,,,,not_run,0.0,1.0,2.0392,-5.638061280289692,0.41568000000000005,0.7952423399637883,0.41568000000000005,0.33051723465639055,0.15148136186085467,0.29922619883908175,0.8592937004108917,0.6732645704380502,0,0,0,0.7903248943866339,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1
106,O=C1NCC[C@]12CCN(c1cncc(C#Cc3ccccc3)c1)C2,1,10.2,0.9121208857637256,8.168096985004066,5.087879114236275,2.1978,-3.677707123864543,0.0002100355827763,Soluble,7.4582624,29.124958,45.773373,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7,0.95824,1.0,0.9467266971428572,0.8179690125,0.5721671625,0.8367901746079431,,,,,,,,not_run,0.0,1.0,2.1978,-4.879755561932272,0.47912,0.8698872499999999,0.47912,0.22536189371250753,0.1426110868666668,0.28236432685972473,0.9201000698431772,0.7198798823431772,1,1,1,0.7901420893618093,O=C1NCC[C@]12CCN(c1cncc(C#Cc3ccccc3)c1)C2,O=C1NCC[C@]12CCN(c1cncc(C#Cc3ccccc3)c1)C2
107,O=C1NCC[C@@]12CCN(c1cncc(C#Cc3ccccc3)c1)C2,1,10.06,0.9121208857637256,8.168096985004066,5.087879114236275,2.1978,-3.677707123864543,0.0002100355827763,Soluble,8.748434,30.796848,45.47218,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7,0.95824,1.0,0.9375111857142857,0.8075197000000001,0.56840225,0.8348706890766932,,,,,,,,not_run,0.0,1.0,2.1978,-4.879755561932272,0.47912,0.8698872499999999,0.47912,0.22536189371250753,0.14266379313240818,0.2823818956149719,0.9193322756306772,0.7191120881306773,1,1,1,0.7896430231236844,O=C1NCC[C@@]12CCN(c1cncc(C#Cc3ccccc3)c1)C2,O=C1NCC[C@@]12CCN(c1cncc(C#Cc3ccccc3)c1)C2
108,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C#CC4(O)CCNCC4)c3)C2)C1,1,8.68,0.6263690484109212,4.230279360648029,5.373630951589079,1.9947999999999997,-4.028531015370617,9.364163428368607e-05,Moderately Soluble,12.798258,-3.9414363,12.754138,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3453237410071942,0.7958399999999998,0.9928672461573458,0.9085838714285714,1.0,0.159426725,0.8308542894953672,,,,,,,,not_run,0.0,1.0,1.9947999999999997,-5.52114450768531,0.39791999999999983,0.8098569365393362,0.39791999999999983,0.32523238538343896,0.14482969629506548,0.2893273605595014,0.8591025273374833,0.674077949932981,0,0,0,0.7894674242925452,C(#CC1CCNCC1)c1cncc(N2CCC3(CNC3)C2)c1,C(#CC1CCNCC1)c1cncc(N2CCC3(CNC3)C2)c1
109,O=C(Nc1cncc(C#Cc2ccccc2)c1)N1CCC2(CNC2)C1,1,8.76,0.9121208857637256,8.168096985004066,5.087879114236275,2.3086,-3.850667109575261,0.0001410369444415,Soluble,-8.364023,11.702163,38.61303,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7037037037037037,0.9531199999999999,1.0,1.0,0.92686148125,0.48266287500000005,0.8379136487865592,,,,,,,,not_run,0.0,1.0,2.3086,-5.0687505547876315,0.47655999999999993,0.8570728749999998,0.47655999999999993,0.24755704227974815,0.1574326031799556,0.2938498818199012,0.9187574595146235,0.7162296782646236,0,0,0,0.7892693926482495,O=C(Nc1cncc(C#Cc2ccccc2)c1)N1CCC2(CNC2)C1,O=C(Nc1cncc(C#Cc2ccccc2)c1)N1CCC2(CNC2)C1
110,NC(=O)N1CC2(CCN(c3cncc(N4CC(OCCc5ccccc5)C4)c3)C2)C1,1,8.92,0.6051538950805846,4.028597650189411,5.394846104919416,2.1202999999999994,-4.156427803416529,6.97544946262501e-05,Moderately Soluble,42.475063,29.738348,-5.0238895,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.7452830188679245,0.8962399999999995,0.9608930491458678,0.6966066928571428,0.814135325,0.0,0.7508513249572935,,,,,,,,not_run,0.0,1.0,2.1202999999999994,-5.594009401708266,0.44811999999999974,0.8007488247864667,0.44811999999999974,0.32292964781987527,0.14478872756378688,0.3052794584612206,0.8542477922693841,0.657369736179534,0,0,0,0.789205384562076,c1ccc(CCOC2CN(c3cncc(N4CCC5(CNC5)C4)c3)C2)cc1,c1ccc(CCOC2CN(c3cncc(N4CCC5(CNC5)C4)c3)C2)cc1
111,O=C1C[C@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1,1,7.99,0.9121208857637256,8.168096985004066,5.087879114236275,2.1978,-3.677707123864543,0.0002100355827763,Soluble,3.8739135,25.047237,38.011482,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7894736842105263,0.95824,1.0,0.9723291892857142,0.84345476875,0.475143525,0.8324522561079432,,,,,,,,not_run,0.0,1.0,2.1978,-4.879755561932272,0.47912,0.8698872499999999,0.47912,0.22536189371250753,0.14273706270997963,0.2824063188074957,0.9183649024431773,0.7181447149431772,0,0,0,0.7890142305518094,O=C1C[C@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1,O=C1C[C@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1
112,O=C1C[C@@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1,1,7.92,0.9121208857637256,8.168096985004066,5.087879114236275,2.1978,-3.677707123864543,0.0002100355827763,Soluble,5.358167,24.603554,38.63858,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7894736842105263,0.95824,1.0,0.9617273785714286,0.8462277874999999,0.48298224999999995,0.8324184625141932,,,,,,,,not_run,0.0,1.0,2.1978,-4.879755561932272,0.47912,0.8698872499999999,0.47912,0.22536189371250753,0.14273814069297738,0.2824066781351616,0.9183513850056773,0.7181311975056772,0,0,0,0.7890054442174343,O=C1C[C@@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1,O=C1C[C@@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1
113,COC(=O)C(C)(C)C(=O)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,1,9.33,0.6445794579836426,4.411430667307849,5.355420542016358,2.0809999999999995,-3.886235448543922,0.0001299464894734,Soluble,49.464767,57.981667,15.198613,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3740458015267175,0.8647999999999996,1.0,0.6466802357142857,0.63761458125,0.1899826625,0.7704092790807011,,,,,,,,not_run,0.0,1.0,2.0809999999999995,-5.310138724271962,0.4323999999999998,0.8291223749999999,0.4323999999999998,0.295968728376702,0.145399268503002,0.29125599895990123,0.8608437116322802,0.6667843053822804,0,0,0,0.7881154734890063,C(#CC1CC1)c1cncc(N2CCC3(CNC3)C2)c1,C(#CC1CC1)c1cncc(N2CCC3(CNC3)C2)c1
114,COC(=O)c1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)CCO5)C3)C2)c1,1,9.93,0.626967321260744,4.23611089989032,5.373032678739256,2.1556,-4.105752390776596,7.838764357219016e-05,Moderately Soluble,73.73451,80.37044,-17.142157,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.3984962406015037,0.9244800000000002,0.973561902305851,0.47332492857142855,0.49768475,0.0,0.7250741326152926,,,,,,,,not_run,0.0,1.0,2.1555999999999997,-5.4983691953883,0.46224,0.8127038505764625,0.46224,0.30933076387436803,0.1634070629808353,0.3116592756184011,0.8569881286225798,0.6549896156902326,0,0,0,0.7880114666007796,O=C(c1ccc2c(c1)CCO2)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1ccc2c(c1)CCO2)N1CC2(CCN(c3cccnc3)C2)C1
115,COc1ccc(C(=O)N2CCC3(CCN(c4cncc(C#CCO)c4)C3)C2)cc1OC,1,8.05,0.7197855772787765,5.245484128215402,5.280214422721223,2.1852,-4.298421049897469,5.03012699880608e-05,Moderately Soluble,26.398571,17.969376,7.898925,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4393939393939394,0.94816,0.9253947375256328,0.8114387785714285,0.8876914,0.09873656249999996,0.7821431842200317,,,,,,,,not_run,0.0,1.0,2.1852,-5.766427524948735,0.47408,0.7791965593814081,0.47408,0.34073340528376733,0.15681681166154868,0.323876738981772,0.8760619580694209,0.6735844135333646,0,0,0,0.787749959360438,O=C(c1ccccc1)N1CCC2(CCN(c3cccnc3)C2)C1,O=C(c1ccccc1)N1CCC2(CCN(c3cccnc3)C2)C1
116,NS(=O)(=O)c1cccc(C#Cc2cncc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)c1,1,9.85,0.5750676935047292,3.758959906510885,5.424932306495271,2.2977000000000007,-5.338221106997359,4.58964286513864e-06,Moderately Soluble,33.11712,3.7708702,78.02326,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7899159663865546,0.9618399999999994,0.6654447232506602,0.7634491428571428,0.9764320612499999,0.9752907499999999,0.856259381381283,,,,,,,,not_run,0.0,1.0,2.2977000000000007,-7.002042053498682,0.4809199999999997,0.666361180812665,0.4809199999999997,0.4082486333491977,0.1946198509080623,0.3612628280857532,0.845508933365178,0.6774160477556793,1,1,0,0.7876285879886755,O=C(c1ccccc1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
117,CCCC[n+]1ccc(N2CCC3(CN(C(=O)c4ccc5c(c4)OCO5)C3)C2)cn1,1,10.26,0.7845766593177025,6.089430236109748,5.215423340682298,2.2504,-4.182652315265285,6.566707692619528e-05,Moderately Soluble,33.240395,21.302338,8.3888645,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4724409448818897,0.99968,0.9543369211836787,0.7625686071428571,0.8668603875,0.10486080625,0.752208948793559,,,,,,,,not_run,0.0,1.0,2.2504,-5.594914157632644,0.49984,0.8006357302959195,0.49984,0.3194897835081825,0.1491731103920599,0.3228342979667475,0.8893558098133433,0.6759865120914035,0,0,0,0.7875540972332283,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cc[nH+]nc3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cc[nH+]nc3)C2)C1
118,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(C4CNC4)c3)C2)C1,1,9.3,0.8679607862685046,7.378376055846107,5.132039213731495,2.2156,-3.755650808677079,0.0001755291263797,Soluble,20.69365,0.11733818,-0.47484645,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.72,0.9724799999999998,1.0,0.8521882142857142,0.999266636375,0.0,0.7912045813696614,,,,,,,,not_run,0.0,1.0,2.2156000000000002,-5.067319404338541,0.48624,0.8513132499999998,0.48624,0.257533005412292,0.14863698041166995,0.29746999527465395,0.9068498325478644,0.6994941450478646,0,0,0,0.7875524379613056,c1ncc(N2CCC3(CNC3)C2)cc1C1CNC1,c1ncc(N2CCC3(CNC3)C2)cc1C1CNC1
119,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CN(c3cncc(C#Cc4ccccc4)c3)C2)C(O)C1O,1,10.05,0.4366952152716502,2.73334980790521,5.563304784728349,1.9394999999999996,-4.774705476858241,1.6799429097051907e-05,Moderately Soluble,20.336914,5.109298,69.32125,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7333333333333333,0.7515999999999996,0.8063236307854398,0.8547363285714286,0.9680668875,0.8665156250000001,0.8790557440392721,,,,,,,,not_run,0.0,1.0,1.9394999999999993,-6.368837238429122,0.3757999999999998,0.7038953451963598,0.37579999999999975,0.4087691510931527,0.15377361235979056,0.31278092115098105,0.8162632053120686,0.6591261339147987,1,1,0,0.7874915085910743,O=C(c1ccccc1)N1CCC2(C1)CN(c1cncc(C#Cc3ccccc3)c1)C2,O=C(c1ccccc1)N1CCC2(C1)CN(c1cncc(C#Cc3ccccc3)c1)C2
120,Cn1cc(C(=O)N2CC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc([N+](=O)[O-])c1=O,1,9.38,0.4587392178338,2.8756711329529367,5.5412607821662,2.4408000000000003,-4.863151465139746,1.3704037389215852e-05,Moderately Soluble,18.075012,16.022114,42.73551,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.717948717948718,0.8473599999999998,0.7842121337150636,0.8708927714285715,0.8998617875,0.5341938749999999,0.8201053223107531,,,,,,,,not_run,0.0,1.0,2.4408000000000003,-6.367431732569875,0.4236799999999999,0.7040710334287656,0.4236799999999999,0.3978546227568974,0.19667758590302492,0.33940406955330743,0.820671162353067,0.6523478872814925,1,1,0,0.7873500957282324,O=C(c1ccc(=O)[nH]c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(c1ccc(=O)[nH]c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
121,O=C(C1CC1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,1,7.79,0.8720979742912898,7.449000000292664,5.127902025708711,2.2918000000000003,-3.664078012123568,0.0002167314756071,Soluble,13.460432,25.873682,32.382797,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3790322580645161,0.9665599999999998,1.0,0.9038540571428572,0.8382894875,0.40478496249999996,0.7968885256297054,,,,,,,,not_run,0.0,1.0,2.2918000000000003,-4.936168006061786,0.4832799999999999,0.8619838749999997,0.4832799999999999,0.23905094076377748,0.14155202886600163,0.28796098987659297,0.9070514102518821,0.703399379001882,0,0,0,0.7871191917507445,O=C(C1CC1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,O=C(C1CC1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1
122,O=C1CCC2(CN1)CN(c1cncc(C#Cc3ccccc3)c1)C2,1,10.21,0.9121208857637256,8.168096985004066,5.087879114236275,2.1978,-3.677707123864543,0.0002100355827763,Soluble,3.252032,26.10019,30.992016,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7088607594936709,0.95824,1.0,0.9767712,0.8368738125,0.3874002,0.8246698193891931,,,,,,,,not_run,0.0,1.0,2.1978,-4.879755561932272,0.47912,0.8698872499999999,0.47912,0.22536189371250753,0.14302463352767267,0.2825021757467267,0.9152519277556772,0.7150317402556773,0,0,0,0.7869907970049344,O=C1CCC2(CN1)CN(c1cncc(C#Cc3ccccc3)c1)C2,O=C1CCC2(CN1)CN(c1cncc(C#Cc3ccccc3)c1)C2
123,*c1cccc(C#Cc2cncc(N3CCC4(C3)CN4C(*)(C)C)c2)c1,0,20.69,0.8759590334477002,7.515519975466506,5.1240409665523,2.2059,-3.650826387137974,0.0002234465290555,Soluble,67.28666,54.783894,107.92796,0,0.0,linkinvent_transformer_pubchem/curriculum_learning/linkinvent_transformer_pubchem_cl_generated_scored.csv,linkinvent_transformer_pubchem,curriculum_learning,,,0.9647200000000001,1.0,0.519381,0.6576006625,1.0,0.7972889948482753,,,,,,,,not_run,0.0,1.0,2.2058999999999997,-4.895845693568988,0.48236,0.8661959374999999,0.48235999999999996,0.23175543450912162,0.13276545017364377,0.28229362822758847,0.9065675979393102,0.7042905823143101,1,1,1,0.7862781032884504,C(#Cc1cncc(N2CCC3(CN3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCC3(CN3)C2)c1)c1ccccc1
124,CC(C)(C)OC(=O)C(=O)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,1,9.4,0.8679607862685046,7.378376055846107,5.132039213731495,2.2235,-3.9988270778844166,0.0001002704403297,Soluble,65.18456,55.53305,32.183956,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3740458015267175,0.9788,1.0,0.534396,0.6529184375,0.40229945,0.7800978337139448,,,,,,,,not_run,0.0,1.0,2.2234999999999996,-5.40562203894221,0.48939999999999995,0.8242239374999998,0.48939999999999995,0.3044530710044027,0.16360804936653187,0.3191537067903115,0.904619133485578,0.6893851178605779,0,0,0,0.7861024835708194,C(#CC1CC1)c1cncc(N2CCC3(CNC3)C2)c1,C(#CC1CC1)c1cncc(N2CCC3(CNC3)C2)c1
125,OCC1CNCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,10.1,0.9729740200703492,9.3966709705906,5.02702597992965,2.2797,-3.91748402074497,0.0001209249674766,Soluble,-17.477707,6.8078356,47.157925,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.775,0.97624,1.0,1.0,0.9574510275,0.5894740625,0.8373658197719379,,,,,,,,not_run,0.0,1.0,2.2797,-5.197846510372486,0.48812,0.8451119375,0.48812,0.2682739937359038,0.1488270676400178,0.3017403537919739,0.9266303279087752,0.7170663122837753,1,1,1,0.7860869886476407,C(#Cc1cncc(N2CCC3(CCCNC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCC3(CCCNC3)C2)c1)c1ccccc1
